acc_a	acc_b	wgs_dist	brad_dist	s16_dist
GCA_001469595	GCA_011399315	0.14986	0.18277	0.00000
GCA_001469595	GCA_011399455	0.14986	0.18409	0.00000
GCA_001469595	GCA_021010665	0.46630	0.58756	0.01408
GCA_001469595	GCA_021010715	0.00386	0.00501	0.00000
GCA_001469595	GCA_029338475	0.15238	0.18484	0.01408
GCA_001469595	GCA_029851525	0.14412	0.17125	0.00000
GCA_001469595	GCA_029851605	0.00352	0.00669	0.00000
GCA_001469595	GCA_029851625	0.17473	0.20932	0.00000
GCA_001469595	GCA_030166615	0.00793	0.00986	0.00000
GCA_001469595	GCA_030166635	0.00810	0.01043	0.00000
GCA_001469595	GCA_030295305	0.15978	0.17507	0.01408
GCA_001469595	GCA_052398825	0.15440	0.17276	0.01408
GCA_001469595	GCA_056816635	0.16158	0.18206	0.01408
GCA_001469595	GCA_057198095	0.15086	0.18484	0.00000
GCA_001469595	GCA_057198105	0.15111	0.18484	0.00000
GCA_001469595	GCA_057198235	0.15086	0.18458	0.00000
GCA_001469595	GCA_057198265	0.15137	0.18484	0.00000
GCA_001469595	GCA_057457935	0.15137	0.18277	0.00000
GCA_001469595	GCA_057457945	0.15111	0.18277	0.00000
GCA_001469595	GCA_057501535	0.16133	0.19378	0.00000
GCA_001469595	GCA_057584575	0.15187	0.18582	0.00000
GCA_001469595	GCA_057584585	0.15187	0.18601	0.00000
GCA_001469595	GCA_057584595	0.15086	0.18495	0.00000
GCA_001469595	GCA_057584865	0.16705	0.19469	0.00000
GCA_001469595	GCA_057584875	0.15288	0.18311	0.00000
GCA_001469595	GCA_057584885	0.15288	0.18356	0.00000
GCA_001469595	GCA_058137405	0.15137	0.18533	0.00000
GCA_001469595	GCA_058178805	0.15162	0.18420	0.00000
GCA_001469595	GCA_058179315	0.15137	0.18465	0.00000
GCA_001469595	GCA_058180565	0.15187	0.18450	0.00000
GCA_001469595	GCA_058182115	0.15288	0.18334	0.00000
GCA_001469595	GCA_058182275	0.16732	0.19488	0.00000
GCA_001469615	GCA_003030305	0.03123	0.03564	0.00000
GCA_001469615	GCA_003390995	0.17313	0.20941	0.00000
GCA_001469615	GCA_003798465	0.05957	0.07028	0.00000
GCA_001469615	GCA_003812785	0.02959	0.03427	0.00000
GCA_001469615	GCA_004136195	0.03123	0.03564	0.00000
GCA_001469615	GCA_006739385	0.03123	0.03566	0.00000
GCA_001469615	GCA_008728435	0.03123	0.03564	0.00000
GCA_001469615	GCA_009177305	0.09706	0.11722	0.01408
GCA_001469615	GCA_011399315	0.03196	0.03819	0.00000
GCA_001469615	GCA_011399455	0.03251	0.03921	0.00000
GCA_001469615	GCA_021010665	0.55428	0.71014	0.01408
GCA_001469615	GCA_021010715	0.17154	0.20867	0.00000
GCA_001469615	GCA_029338475	0.03178	0.03683	0.01408
GCA_001469615	GCA_029851525	0.09794	0.12921	0.00000
GCA_001469615	GCA_029851605	0.17207	0.20931	0.00000
GCA_001469615	GCA_029851625	0.02347	0.03273	0.00000
GCA_001469615	GCA_030166615	0.17260	0.20730	0.00000
GCA_001469615	GCA_030166635	0.17260	0.20811	0.00000
GCA_001469615	GCA_030295305	0.10214	0.12036	0.01408
GCA_001469615	GCA_052398825	0.09706	0.11830	0.01408
GCA_001469615	GCA_056816635	0.10436	0.12728	0.01408
GCA_001469615	GCA_057198095	0.02977	0.03761	0.00000
GCA_001469615	GCA_057198105	0.02996	0.03761	0.00000
GCA_001469615	GCA_057198235	0.03032	0.03663	0.00000
GCA_001469615	GCA_057198265	0.03032	0.03722	0.00000
GCA_001469615	GCA_057457935	0.03069	0.03584	0.00000
GCA_001469615	GCA_057457945	0.03050	0.03584	0.00000
GCA_001469615	GCA_057501535	0.04068	0.04646	0.00000
GCA_001469615	GCA_057584575	0.02941	0.03567	0.00000
GCA_001469615	GCA_057584585	0.02941	0.03586	0.00000
GCA_001469615	GCA_057584595	0.03123	0.03700	0.00000
GCA_001469615	GCA_057584865	0.06016	0.06907	0.00000
GCA_001469615	GCA_057584875	0.03233	0.03723	0.00000
GCA_001469615	GCA_057584885	0.03178	0.03762	0.00000
GCA_001469615	GCA_058137405	0.02977	0.03855	0.00000
GCA_001469615	GCA_058178805	0.03032	0.03625	0.00000
GCA_001469615	GCA_058179315	0.03014	0.03664	0.00000
GCA_001469615	GCA_058180565	0.03233	0.03661	0.00000
GCA_001469615	GCA_058182115	0.03343	0.03680	0.00000
GCA_001469615	GCA_058182275	0.06036	0.06846	0.00000
GCA_003030305	GCA_003390995	0.15212	0.18412	0.00000
GCA_003030305	GCA_003798465	0.04445	0.05692	0.00000
GCA_003030305	GCA_003812785	0.00470	0.00286	0.00000
GCA_003030305	GCA_004136195	0.00000	0.00000	0.00000
GCA_003030305	GCA_006739385	0.00572	0.00496	0.00000
GCA_003030305	GCA_008728435	0.00000	0.00000	0.00000
GCA_003030305	GCA_009177305	0.07867	0.09619	0.01408
GCA_003030305	GCA_011399315	0.00707	0.00669	0.00000
GCA_003030305	GCA_011399455	0.00759	0.00765	0.00000
GCA_003030305	GCA_021010665	0.53346	0.68191	0.01408
GCA_003030305	GCA_021010715	0.15137	0.18337	0.00000
GCA_003030305	GCA_029338475	0.00622	0.00611	0.01408
GCA_003030305	GCA_029851525	0.07700	0.10534	0.00000
GCA_003030305	GCA_029851605	0.15086	0.18446	0.00000
GCA_003030305	GCA_029851625	0.05038	0.06553	0.00000
GCA_003030305	GCA_030166615	0.15137	0.18247	0.00000
GCA_003030305	GCA_030166635	0.15137	0.18326	0.00000
GCA_003030305	GCA_030295305	0.08477	0.09941	0.01408
GCA_003030305	GCA_052398825	0.07930	0.09725	0.01408
GCA_003030305	GCA_056816635	0.08690	0.10637	0.01408
GCA_003030305	GCA_057198095	0.00504	0.00611	0.00000
GCA_003030305	GCA_057198105	0.00521	0.00611	0.00000
GCA_003030305	GCA_057198235	0.00453	0.00516	0.00000
GCA_003030305	GCA_057198265	0.00555	0.00573	0.00000
GCA_003030305	GCA_057457935	0.00453	0.00439	0.00000
GCA_003030305	GCA_057457945	0.00470	0.00439	0.00000
GCA_003030305	GCA_057501535	0.01868	0.01811	0.00000
GCA_003030305	GCA_057584575	0.00605	0.00765	0.00000
GCA_003030305	GCA_057584585	0.00605	0.00784	0.00000
GCA_003030305	GCA_057584595	0.00538	0.00554	0.00000
GCA_003030305	GCA_057584865	0.04540	0.05572	0.00000
GCA_003030305	GCA_057584875	0.00741	0.00612	0.00000
GCA_003030305	GCA_057584885	0.00690	0.00650	0.00000
GCA_003030305	GCA_058137405	0.00741	0.00975	0.00000
GCA_003030305	GCA_058178805	0.00588	0.00477	0.00000
GCA_003030305	GCA_058179315	0.00572	0.00516	0.00000
GCA_003030305	GCA_058180565	0.00707	0.00554	0.00000
GCA_003030305	GCA_058182115	0.00827	0.00534	0.00000
GCA_003030305	GCA_058182275	0.04540	0.05510	0.00000
GCA_003390995	GCA_003798465	0.16601	0.19724	0.00000
GCA_003390995	GCA_003812785	0.15086	0.18251	0.00000
GCA_003390995	GCA_004136195	0.15212	0.18412	0.00000
GCA_003390995	GCA_006739385	0.15212	0.18420	0.00000
GCA_003390995	GCA_008728435	0.15212	0.18412	0.00000
GCA_003390995	GCA_009177305	0.15440	0.17187	0.01408
GCA_003390995	GCA_011399315	0.15086	0.18349	0.00000
GCA_003390995	GCA_011399455	0.15086	0.18480	0.00000
GCA_003390995	GCA_021010665	0.46781	0.58737	0.01408
GCA_003390995	GCA_021010715	0.00453	0.00334	0.00000
GCA_003390995	GCA_029338475	0.15288	0.18556	0.01408
GCA_003390995	GCA_029851525	0.14437	0.17150	0.00000
GCA_003390995	GCA_029851605	0.00419	0.00501	0.00000
GCA_003390995	GCA_029851625	0.17500	0.21005	0.00000
GCA_003390995	GCA_030166615	0.00895	0.00930	0.00000
GCA_003390995	GCA_030166635	0.00912	0.00987	0.00000
GCA_003390995	GCA_030295305	0.16003	0.17489	0.01408
GCA_003390995	GCA_052398825	0.15491	0.17258	0.01408
GCA_003390995	GCA_056816635	0.16184	0.18188	0.01408
GCA_003390995	GCA_057198095	0.15137	0.18556	0.00000
GCA_003390995	GCA_057198105	0.15162	0.18556	0.00000
GCA_003390995	GCA_057198235	0.15187	0.18529	0.00000
GCA_003390995	GCA_057198265	0.15187	0.18556	0.00000
GCA_003390995	GCA_057457935	0.15212	0.18349	0.00000
GCA_003390995	GCA_057457945	0.15212	0.18349	0.00000
GCA_003390995	GCA_057501535	0.16184	0.19450	0.00000
GCA_003390995	GCA_057584575	0.15238	0.18654	0.00000
GCA_003390995	GCA_057584585	0.15238	0.18673	0.00000
GCA_003390995	GCA_057584595	0.15137	0.18567	0.00000
GCA_003390995	GCA_057584865	0.16653	0.19496	0.00000
GCA_003390995	GCA_057584875	0.15364	0.18383	0.00000
GCA_003390995	GCA_057584885	0.15339	0.18428	0.00000
GCA_003390995	GCA_058137405	0.15212	0.18604	0.00000
GCA_003390995	GCA_058178805	0.15263	0.18492	0.00000
GCA_003390995	GCA_058179315	0.15238	0.18537	0.00000
GCA_003390995	GCA_058180565	0.15263	0.18522	0.00000
GCA_003390995	GCA_058182115	0.15364	0.18405	0.00000
GCA_003390995	GCA_058182275	0.16705	0.19515	0.00000
GCA_003798465	GCA_003812785	0.04218	0.05550	0.00000
GCA_003798465	GCA_004136195	0.04445	0.05692	0.00000
GCA_003798465	GCA_006739385	0.04464	0.05735	0.00000
GCA_003798465	GCA_008728435	0.04445	0.05692	0.00000
GCA_003798465	GCA_009177305	0.08711	0.10298	0.01408
GCA_003798465	GCA_011399315	0.04464	0.05714	0.00000
GCA_003798465	GCA_011399455	0.04521	0.05820	0.00000
GCA_003798465	GCA_021010665	0.55546	0.69391	0.01408
GCA_003798465	GCA_021010715	0.16575	0.19603	0.00000
GCA_003798465	GCA_029338475	0.04521	0.05856	0.01408
GCA_003798465	GCA_029851525	0.08925	0.11590	0.00000
GCA_003798465	GCA_029851605	0.16575	0.19713	0.00000
GCA_003798465	GCA_029851625	0.06155	0.07249	0.00000
GCA_003798465	GCA_030166615	0.16653	0.19512	0.00000
GCA_003798465	GCA_030166635	0.16653	0.19593	0.00000
GCA_003798465	GCA_030295305	0.09335	0.10576	0.01408
GCA_003798465	GCA_052398825	0.08861	0.10363	0.01408
GCA_003798465	GCA_056816635	0.09487	0.11230	0.01408
GCA_003798465	GCA_057198095	0.04275	0.05775	0.00000
GCA_003798465	GCA_057198105	0.04294	0.05775	0.00000
GCA_003798465	GCA_057198235	0.04332	0.05794	0.00000
GCA_003798465	GCA_057198265	0.04294	0.05775	0.00000
GCA_003798465	GCA_057457935	0.04407	0.05593	0.00000
GCA_003798465	GCA_057457945	0.04388	0.05593	0.00000
GCA_003798465	GCA_057501535	0.05290	0.06469	0.00000
GCA_003798465	GCA_057584575	0.04388	0.05818	0.00000
GCA_003798465	GCA_057584585	0.04388	0.05837	0.00000
GCA_003798465	GCA_057584595	0.04464	0.05832	0.00000
GCA_003798465	GCA_057584865	0.00555	0.00801	0.00000
GCA_003798465	GCA_057584875	0.04540	0.05737	0.00000
GCA_003798465	GCA_057584885	0.04483	0.05737	0.00000
GCA_003798465	GCA_058137405	0.04199	0.05709	0.00000
GCA_003798465	GCA_058178805	0.04369	0.05756	0.00000
GCA_003798465	GCA_058179315	0.04350	0.05796	0.00000
GCA_003798465	GCA_058180565	0.04578	0.05752	0.00000
GCA_003798465	GCA_058182115	0.04578	0.05690	0.00000
GCA_003798465	GCA_058182275	0.00555	0.00781	0.00000
GCA_003812785	GCA_004136195	0.00470	0.00286	0.00000
GCA_003812785	GCA_006739385	0.00470	0.00362	0.00000
GCA_003812785	GCA_008728435	0.00470	0.00286	0.00000
GCA_003812785	GCA_009177305	0.07763	0.09470	0.01408
GCA_003812785	GCA_011399315	0.00605	0.00535	0.00000
GCA_003812785	GCA_011399455	0.00656	0.00631	0.00000
GCA_003812785	GCA_021010665	0.53176	0.68134	0.01408
GCA_003812785	GCA_021010715	0.14986	0.18176	0.00000
GCA_003812785	GCA_029338475	0.00521	0.00477	0.01408
GCA_003812785	GCA_029851525	0.07576	0.10386	0.00000
GCA_003812785	GCA_029851605	0.14935	0.18285	0.00000
GCA_003812785	GCA_029851625	0.04884	0.06371	0.00000
GCA_003812785	GCA_030166615	0.14986	0.18086	0.00000
GCA_003812785	GCA_030166635	0.14986	0.18165	0.00000
GCA_003812785	GCA_030295305	0.08371	0.09792	0.01408
GCA_003812785	GCA_052398825	0.07804	0.09577	0.01408
GCA_003812785	GCA_056816635	0.08583	0.10488	0.01408
GCA_003812785	GCA_057198095	0.00369	0.00477	0.00000
GCA_003812785	GCA_057198105	0.00386	0.00477	0.00000
GCA_003812785	GCA_057198235	0.00386	0.00382	0.00000
GCA_003812785	GCA_057198265	0.00419	0.00439	0.00000
GCA_003812785	GCA_057457935	0.00419	0.00305	0.00000
GCA_003812785	GCA_057457945	0.00402	0.00305	0.00000
GCA_003812785	GCA_057501535	0.01762	0.01676	0.00000
GCA_003812785	GCA_057584575	0.00470	0.00631	0.00000
GCA_003812785	GCA_057584585	0.00470	0.00650	0.00000
GCA_003812785	GCA_057584595	0.00470	0.00420	0.00000
GCA_003812785	GCA_057584865	0.04313	0.05430	0.00000
GCA_003812785	GCA_057584875	0.00639	0.00477	0.00000
GCA_003812785	GCA_057584885	0.00588	0.00516	0.00000
GCA_003812785	GCA_058137405	0.00639	0.00841	0.00000
GCA_003812785	GCA_058178805	0.00453	0.00343	0.00000
GCA_003812785	GCA_058179315	0.00436	0.00382	0.00000
GCA_003812785	GCA_058180565	0.00538	0.00420	0.00000
GCA_003812785	GCA_058182115	0.00690	0.00400	0.00000
GCA_003812785	GCA_058182275	0.04313	0.05369	0.00000
GCA_004136195	GCA_006739385	0.00572	0.00496	0.00000
GCA_004136195	GCA_008728435	0.00000	0.00000	0.00000
GCA_004136195	GCA_009177305	0.07867	0.09619	0.01408
GCA_004136195	GCA_011399315	0.00707	0.00669	0.00000
GCA_004136195	GCA_011399455	0.00759	0.00765	0.00000
GCA_004136195	GCA_021010665	0.53346	0.68191	0.01408
GCA_004136195	GCA_021010715	0.15137	0.18337	0.00000
GCA_004136195	GCA_029338475	0.00622	0.00611	0.01408
GCA_004136195	GCA_029851525	0.07700	0.10534	0.00000
GCA_004136195	GCA_029851605	0.15086	0.18446	0.00000
GCA_004136195	GCA_029851625	0.05038	0.06553	0.00000
GCA_004136195	GCA_030166615	0.15137	0.18247	0.00000
GCA_004136195	GCA_030166635	0.15137	0.18326	0.00000
GCA_004136195	GCA_030295305	0.08477	0.09941	0.01408
GCA_004136195	GCA_052398825	0.07930	0.09725	0.01408
GCA_004136195	GCA_056816635	0.08690	0.10637	0.01408
GCA_004136195	GCA_057198095	0.00504	0.00611	0.00000
GCA_004136195	GCA_057198105	0.00521	0.00611	0.00000
GCA_004136195	GCA_057198235	0.00453	0.00516	0.00000
GCA_004136195	GCA_057198265	0.00555	0.00573	0.00000
GCA_004136195	GCA_057457935	0.00453	0.00439	0.00000
GCA_004136195	GCA_057457945	0.00470	0.00439	0.00000
GCA_004136195	GCA_057501535	0.01868	0.01811	0.00000
GCA_004136195	GCA_057584575	0.00605	0.00765	0.00000
GCA_004136195	GCA_057584585	0.00605	0.00784	0.00000
GCA_004136195	GCA_057584595	0.00538	0.00554	0.00000
GCA_004136195	GCA_057584865	0.04540	0.05572	0.00000
GCA_004136195	GCA_057584875	0.00741	0.00612	0.00000
GCA_004136195	GCA_057584885	0.00690	0.00650	0.00000
GCA_004136195	GCA_058137405	0.00741	0.00975	0.00000
GCA_004136195	GCA_058178805	0.00588	0.00477	0.00000
GCA_004136195	GCA_058179315	0.00572	0.00516	0.00000
GCA_004136195	GCA_058180565	0.00707	0.00554	0.00000
GCA_004136195	GCA_058182115	0.00827	0.00534	0.00000
GCA_004136195	GCA_058182275	0.04540	0.05510	0.00000
GCA_006739385	GCA_008728435	0.00572	0.00496	0.00000
GCA_006739385	GCA_009177305	0.07846	0.09706	0.01408
GCA_006739385	GCA_011399315	0.00741	0.00746	0.00000
GCA_006739385	GCA_011399455	0.00759	0.00843	0.00000
GCA_006739385	GCA_021010665	0.53403	0.68380	0.01408
GCA_006739385	GCA_021010715	0.15137	0.18345	0.00000
GCA_006739385	GCA_029338475	0.00050	0.00114	0.01408
GCA_006739385	GCA_029851525	0.07721	0.10580	0.00000
GCA_006739385	GCA_029851605	0.15086	0.18454	0.00000
GCA_006739385	GCA_029851625	0.05058	0.06596	0.00000
GCA_006739385	GCA_030166615	0.15137	0.18255	0.00000
GCA_006739385	GCA_030166635	0.15137	0.18334	0.00000
GCA_006739385	GCA_030295305	0.08456	0.10028	0.01408
GCA_006739385	GCA_052398825	0.07909	0.09813	0.01408
GCA_006739385	GCA_056816635	0.08668	0.10725	0.01408
GCA_006739385	GCA_057198095	0.00504	0.00688	0.00000
GCA_006739385	GCA_057198105	0.00521	0.00688	0.00000
GCA_006739385	GCA_057198235	0.00521	0.00592	0.00000
GCA_006739385	GCA_057198265	0.00555	0.00650	0.00000
GCA_006739385	GCA_057457935	0.00521	0.00516	0.00000
GCA_006739385	GCA_057457945	0.00538	0.00516	0.00000
GCA_006739385	GCA_057501535	0.01903	0.01889	0.00000
GCA_006739385	GCA_057584575	0.00605	0.00804	0.00000
GCA_006739385	GCA_057584585	0.00605	0.00823	0.00000
GCA_006739385	GCA_057584595	0.00605	0.00630	0.00000
GCA_006739385	GCA_057584865	0.04559	0.05614	0.00000
GCA_006739385	GCA_057584875	0.00776	0.00689	0.00000
GCA_006739385	GCA_057584885	0.00690	0.00727	0.00000
GCA_006739385	GCA_058137405	0.00776	0.01053	0.00000
GCA_006739385	GCA_058178805	0.00521	0.00554	0.00000
GCA_006739385	GCA_058179315	0.00504	0.00593	0.00000
GCA_006739385	GCA_058180565	0.00707	0.00630	0.00000
GCA_006739385	GCA_058182115	0.00827	0.00611	0.00000
GCA_006739385	GCA_058182275	0.04559	0.05553	0.00000
GCA_008728435	GCA_009177305	0.07867	0.09619	0.01408
GCA_008728435	GCA_011399315	0.00707	0.00669	0.00000
GCA_008728435	GCA_011399455	0.00759	0.00765	0.00000
GCA_008728435	GCA_021010665	0.53346	0.68191	0.01408
GCA_008728435	GCA_021010715	0.15137	0.18337	0.00000
GCA_008728435	GCA_029338475	0.00622	0.00611	0.01408
GCA_008728435	GCA_029851525	0.07700	0.10534	0.00000
GCA_008728435	GCA_029851605	0.15086	0.18446	0.00000
GCA_008728435	GCA_029851625	0.05038	0.06553	0.00000
GCA_008728435	GCA_030166615	0.15137	0.18247	0.00000
GCA_008728435	GCA_030166635	0.15137	0.18326	0.00000
GCA_008728435	GCA_030295305	0.08477	0.09941	0.01408
GCA_008728435	GCA_052398825	0.07930	0.09725	0.01408
GCA_008728435	GCA_056816635	0.08690	0.10637	0.01408
GCA_008728435	GCA_057198095	0.00504	0.00611	0.00000
GCA_008728435	GCA_057198105	0.00521	0.00611	0.00000
GCA_008728435	GCA_057198235	0.00453	0.00516	0.00000
GCA_008728435	GCA_057198265	0.00555	0.00573	0.00000
GCA_008728435	GCA_057457935	0.00453	0.00439	0.00000
GCA_008728435	GCA_057457945	0.00470	0.00439	0.00000
GCA_008728435	GCA_057501535	0.01868	0.01811	0.00000
GCA_008728435	GCA_057584575	0.00605	0.00765	0.00000
GCA_008728435	GCA_057584585	0.00605	0.00784	0.00000
GCA_008728435	GCA_057584595	0.00538	0.00554	0.00000
GCA_008728435	GCA_057584865	0.04540	0.05572	0.00000
GCA_008728435	GCA_057584875	0.00741	0.00612	0.00000
GCA_008728435	GCA_057584885	0.00690	0.00650	0.00000
GCA_008728435	GCA_058137405	0.00741	0.00975	0.00000
GCA_008728435	GCA_058178805	0.00588	0.00477	0.00000
GCA_008728435	GCA_058179315	0.00572	0.00516	0.00000
GCA_008728435	GCA_058180565	0.00707	0.00554	0.00000
GCA_008728435	GCA_058182115	0.00827	0.00534	0.00000
GCA_008728435	GCA_058182275	0.04540	0.05510	0.00000
GCA_009177305	GCA_011399315	0.07867	0.09641	0.01408
GCA_009177305	GCA_011399455	0.07930	0.09756	0.01408
GCA_009177305	GCA_021010665	0.51231	0.65798	0.02836
GCA_009177305	GCA_021010715	0.15339	0.17157	0.01408
GCA_009177305	GCA_029338475	0.07909	0.09832	0.02836
GCA_009177305	GCA_029851525	0.10886	0.13582	0.01408
GCA_009177305	GCA_029851605	0.15263	0.17220	0.01408
GCA_009177305	GCA_029851625	0.09706	0.11825	0.01408
GCA_009177305	GCA_030166615	0.15415	0.16979	0.01408
GCA_009177305	GCA_030166635	0.15415	0.17056	0.01408
GCA_009177305	GCA_030295305	0.00861	0.00950	0.00000
GCA_009177305	GCA_052398825	0.00470	0.00706	0.00000
GCA_009177305	GCA_056816635	0.01153	0.01631	0.00000
GCA_009177305	GCA_057198095	0.07763	0.09748	0.01408
GCA_009177305	GCA_057198105	0.07784	0.09748	0.01408
GCA_009177305	GCA_057198235	0.07784	0.09725	0.01408
GCA_009177305	GCA_057198265	0.07825	0.09748	0.01408
GCA_009177305	GCA_057457935	0.07846	0.09558	0.01408
GCA_009177305	GCA_057457945	0.07825	0.09558	0.01408
GCA_009177305	GCA_057501535	0.08775	0.10438	0.01408
GCA_009177305	GCA_057584575	0.07930	0.09878	0.01408
GCA_009177305	GCA_057584585	0.07930	0.09855	0.01408
GCA_009177305	GCA_057584595	0.07867	0.09763	0.01408
GCA_009177305	GCA_057584865	0.08647	0.10129	0.01408
GCA_009177305	GCA_057584875	0.07846	0.09668	0.01408
GCA_009177305	GCA_057584885	0.07825	0.09710	0.01408
GCA_009177305	GCA_058137405	0.07680	0.09592	0.01408
GCA_009177305	GCA_058178805	0.07867	0.09645	0.01408
GCA_009177305	GCA_058179315	0.07846	0.09687	0.01408
GCA_009177305	GCA_058180565	0.07846	0.09680	0.01408
GCA_009177305	GCA_058182115	0.08034	0.09615	0.01408
GCA_009177305	GCA_058182275	0.08668	0.10064	0.01408
GCA_011399315	GCA_011399455	0.00083	0.00095	0.00000
GCA_011399315	GCA_021010665	0.53460	0.68323	0.01408
GCA_011399315	GCA_021010715	0.14986	0.18273	0.00000
GCA_011399315	GCA_029338475	0.00793	0.00861	0.01408
GCA_011399315	GCA_029851525	0.07617	0.10641	0.00000
GCA_011399315	GCA_029851605	0.14910	0.18383	0.00000
GCA_011399315	GCA_029851625	0.05019	0.06574	0.00000
GCA_011399315	GCA_030166615	0.14961	0.18183	0.00000
GCA_011399315	GCA_030166635	0.14961	0.18262	0.00000
GCA_011399315	GCA_030295305	0.08477	0.09964	0.01408
GCA_011399315	GCA_052398825	0.07930	0.09748	0.01408
GCA_011399315	GCA_056816635	0.08690	0.10660	0.01408
GCA_011399315	GCA_057198095	0.00605	0.00823	0.00000
GCA_011399315	GCA_057198105	0.00622	0.00823	0.00000
GCA_011399315	GCA_057198235	0.00656	0.00765	0.00000
GCA_011399315	GCA_057198265	0.00656	0.00784	0.00000
GCA_011399315	GCA_057457935	0.00690	0.00688	0.00000
GCA_011399315	GCA_057457945	0.00673	0.00688	0.00000
GCA_011399315	GCA_057501535	0.01622	0.01562	0.00000
GCA_011399315	GCA_057584575	0.00707	0.01015	0.00000
GCA_011399315	GCA_057584585	0.00707	0.01034	0.00000
GCA_011399315	GCA_057584595	0.00741	0.00803	0.00000
GCA_011399315	GCA_057584865	0.04559	0.05593	0.00000
GCA_011399315	GCA_057584875	0.00878	0.00861	0.00000
GCA_011399315	GCA_057584885	0.00827	0.00900	0.00000
GCA_011399315	GCA_058137405	0.00504	0.00726	0.00000
GCA_011399315	GCA_058178805	0.00690	0.00727	0.00000
GCA_011399315	GCA_058179315	0.00673	0.00765	0.00000
GCA_011399315	GCA_058180565	0.00844	0.00803	0.00000
GCA_011399315	GCA_058182115	0.00895	0.00669	0.00000
GCA_011399315	GCA_058182275	0.04559	0.05531	0.00000
GCA_011399455	GCA_021010665	0.53460	0.68304	0.01408
GCA_011399455	GCA_021010715	0.14986	0.18405	0.00000
GCA_011399455	GCA_029338475	0.00810	0.00958	0.01408
GCA_011399455	GCA_029851525	0.07680	0.10756	0.00000
GCA_011399455	GCA_029851605	0.14910	0.18515	0.00000
GCA_011399455	GCA_029851625	0.05077	0.06681	0.00000
GCA_011399455	GCA_030166615	0.14961	0.18315	0.00000
GCA_011399455	GCA_030166635	0.14961	0.18394	0.00000
GCA_011399455	GCA_030295305	0.08541	0.10078	0.01408
GCA_011399455	GCA_052398825	0.07992	0.09863	0.01408
GCA_011399455	GCA_056816635	0.08732	0.10775	0.01408
