acc_a	acc_b	wgs_dist	brad_dist	s16_dist
GCA_002947575	GCA_026625945	0.30143	0.29221	0.02798
GCA_002947575	GCA_026625965	0.30107	0.28354	0.02798
GCA_002947575	GCA_030127445	0.27772	0.29184	0.01389
GCA_002947575	GCA_033096065	0.28977	0.30997	0.02798
GCA_002947575	GCA_033096145	0.24879	0.25542	0.01389
GCA_002947575	GCA_033096165	0.25909	0.26771	0.02798
GCA_002947575	GCA_033096185	0.27333	0.27561	0.01389
GCA_002947575	GCA_033096225	0.25975	0.25337	0.04227
GCA_002947575	GCA_033096265	0.27637	0.31512	0.04227
GCA_002947575	GCA_033145555	0.28011	0.31053	0.01389
GCA_002947575	GCA_033146375	0.24373	0.27886	0.02798
GCA_002947575	GCA_033149375	0.24373	0.27117	0.01389
GCA_002947575	GCA_033165855	0.26040	0.26889	0.02866
GCA_002947575	GCA_036322955	0.27942	0.31743	0.04227
GCA_002947575	GCA_036322975	0.27908	0.31743	0.04227
GCA_002947575	GCA_036509575	0.25038	0.26420	0.02798
GCA_002947575	GCA_038431575	0.03251	0.02923	0.01389
GCA_002947575	GCA_038431755	0.03620	0.04247	0.01389
GCA_002947575	GCA_040687865	0.00895	0.00826	0.00000
GCA_002947575	GCA_040687875	0.25747	0.26731	0.05677
GCA_002947575	GCA_040687885	0.26105	0.28768	0.02798
GCA_002947575	GCA_040687895	0.25714	0.26731	0.05677
GCA_002947575	GCA_041729265	0.27840	0.29796	0.05677
GCA_002947575	GCA_052566715	0.25714	0.25602	0.02798
GCA_002947575	GCA_052566725	0.25714	0.25602	0.02798
GCA_002947575	GCA_055381415	0.25295	0.25337	0.05677
GCA_002947575	GCA_055381835	0.25070	0.25175	0.05677
GCA_002947575	GCA_055382695	0.27671	0.31691	0.04227
GCA_002947575	GCA_057914855	0.26665	0.28255	0.05677
GCA_002947575	GCA_058308675	0.25909	0.25602	0.03305
GCA_002947575	GCA_900476475	0.25038	0.28315	0.02798
GCA_002947575	GCA_900476505	0.29715	0.31820	0.04810
GCA_002947575	GCA_900618545	0.25747	0.29184	0.04296
GCA_002947575	GCA_900693025	0.28942	0.29275	0.01389
GCA_002947575	GCA_963281185	0.26368	0.30421	0.04227
GCA_003351705	GCA_003966525	0.25134	0.26112	0.01389
GCA_003351705	GCA_013047165	0.26269	0.24582	0.01389
GCA_003351705	GCA_015839035	0.26665	0.26511	0.04260
GCA_003351705	GCA_021398235	0.26599	0.27299	0.02798
GCA_003351705	GCA_021398265	0.27199	0.28141	0.02798
GCA_003351705	GCA_021398285	0.27199	0.28141	0.02798
GCA_003351705	GCA_022068265	0.25617	0.24524	0.04227
GCA_003351705	GCA_022070005	0.26765	0.26444	0.01389
GCA_003351705	GCA_022070425	0.24593	0.26092	0.02798
GCA_003351705	GCA_022558605	0.26831	0.27168	0.02798
GCA_003351705	GCA_026625945	0.28353	0.28909	0.01389
GCA_003351705	GCA_026625965	0.28319	0.28036	0.01389
GCA_003351705	GCA_030127445	0.23193	0.25567	0.00000
GCA_003351705	GCA_033096065	0.27065	0.27901	0.01389
GCA_003351705	GCA_033096145	0.26073	0.27090	0.02798
GCA_003351705	GCA_033096165	0.24815	0.26986	0.01389
GCA_003351705	GCA_033096185	0.26665	0.25909	0.00000
GCA_003351705	GCA_033096225	0.25038	0.28526	0.02798
GCA_003351705	GCA_033096265	0.22075	0.26507	0.02798
GCA_003351705	GCA_033145555	0.22736	0.26882	0.00000
GCA_003351705	GCA_033146375	0.26138	0.27842	0.01389
GCA_003351705	GCA_033149375	0.24404	0.23873	0.02798
GCA_003351705	GCA_033165855	0.23010	0.23659	0.01456
GCA_003351705	GCA_036322955	0.23593	0.29495	0.02798
GCA_003351705	GCA_036322975	0.23531	0.29495	0.02798
GCA_003351705	GCA_036509575	0.24847	0.25825	0.01389
GCA_003351705	GCA_038431575	0.27333	0.24524	0.02798
GCA_003351705	GCA_038431755	0.27065	0.25628	0.02798
GCA_003351705	GCA_040687865	0.26632	0.24790	0.01389
GCA_003351705	GCA_040687875	0.25359	0.24258	0.04227
GCA_003351705	GCA_040687885	0.25263	0.28183	0.01389
GCA_003351705	GCA_040687895	0.25359	0.24258	0.04227
GCA_003351705	GCA_041729265	0.26204	0.26485	0.04227
GCA_003351705	GCA_052566715	0.24975	0.24466	0.01389
GCA_003351705	GCA_052566725	0.24975	0.24466	0.01389
GCA_003351705	GCA_055381415	0.26269	0.23937	0.04227
GCA_003351705	GCA_055381835	0.26302	0.23777	0.04227
GCA_003351705	GCA_055382695	0.21986	0.26674	0.02798
GCA_003351705	GCA_057914855	0.25747	0.25758	0.04227
GCA_003351705	GCA_058308675	0.25166	0.24466	0.01890
GCA_003351705	GCA_900476475	0.23224	0.26598	0.01389
GCA_003351705	GCA_900476505	0.29398	0.30968	0.04397
GCA_003351705	GCA_900618545	0.24247	0.27482	0.02866
GCA_003351705	GCA_900693025	0.23934	0.23912	0.00000
GCA_003351705	GCA_963281185	0.25617	0.31535	0.02798
GCA_003966525	GCA_013047165	0.23408	0.24881	0.02798
GCA_003966525	GCA_015839035	0.25134	0.28455	0.02831
GCA_003966525	GCA_021398235	0.28182	0.28419	0.04227
GCA_003966525	GCA_021398265	0.28803	0.29254	0.04227
GCA_003966525	GCA_021398285	0.28803	0.29254	0.04227
GCA_003966525	GCA_022068265	0.23717	0.26154	0.02798
GCA_003966525	GCA_022070005	0.25423	0.26463	0.02798
GCA_003966525	GCA_022070425	0.24467	0.28802	0.01389
GCA_003966525	GCA_022558605	0.24752	0.25059	0.04227
GCA_003966525	GCA_026625945	0.27199	0.27797	0.02798
GCA_003966525	GCA_026625965	0.27165	0.26947	0.02798
GCA_003966525	GCA_030127445	0.29117	0.30271	0.01389
GCA_003966525	GCA_033096065	0.23841	0.26548	0.02798
GCA_003966525	GCA_033096145	0.26566	0.25234	0.04227
GCA_003966525	GCA_033096165	0.26434	0.29181	0.00000
GCA_003966525	GCA_033096185	0.23748	0.28060	0.01389
GCA_003966525	GCA_033096225	0.26798	0.29908	0.01389
GCA_003966525	GCA_033096265	0.27232	0.30362	0.01389
GCA_003966525	GCA_033145555	0.27266	0.32155	0.01389
GCA_003966525	GCA_033146375	0.24153	0.25970	0.00000
GCA_003966525	GCA_033149375	0.24278	0.24433	0.04227
GCA_003966525	GCA_033165855	0.25359	0.27385	0.02461
GCA_003966525	GCA_036322955	0.27704	0.35156	0.01389
GCA_003966525	GCA_036322975	0.27637	0.35156	0.01389
GCA_003966525	GCA_036509575	0.01569	0.00718	0.00000
GCA_003966525	GCA_038431575	0.24593	0.25087	0.03749
GCA_003966525	GCA_038431755	0.24943	0.25385	0.03749
GCA_003966525	GCA_040687865	0.24562	0.25619	0.02798
GCA_003966525	GCA_040687875	0.25617	0.27776	0.02798
GCA_003966525	GCA_040687885	0.25006	0.27644	0.02798
GCA_003966525	GCA_040687895	0.25617	0.27776	0.02798
GCA_003966525	GCA_041729265	0.25423	0.25970	0.02798
GCA_003966525	GCA_052566715	0.06135	0.08262	0.00000
GCA_003966525	GCA_052566725	0.06135	0.08262	0.00000
GCA_003966525	GCA_055381415	0.24975	0.25559	0.02798
GCA_003966525	GCA_055381835	0.25006	0.25396	0.02798
GCA_003966525	GCA_055382695	0.27165	0.30538	0.01389
GCA_003966525	GCA_057914855	0.26105	0.29044	0.02798
GCA_003966525	GCA_058308675	0.06315	0.08262	0.01289
GCA_003966525	GCA_900476475	0.22646	0.25523	0.02798
GCA_003966525	GCA_900476505	0.28457	0.30391	0.05849
GCA_003966525	GCA_900618545	0.25552	0.28318	0.03885
GCA_003966525	GCA_900693025	0.26236	0.28162	0.01389
GCA_003966525	GCA_963281185	0.26898	0.31231	0.01389
GCA_013047165	GCA_015839035	0.26731	0.26616	0.02831
GCA_013047165	GCA_021398235	0.26335	0.27127	0.01389
GCA_013047165	GCA_021398265	0.26765	0.27969	0.01389
GCA_013047165	GCA_021398285	0.26765	0.27969	0.01389
GCA_013047165	GCA_022068265	0.23872	0.27051	0.02798
GCA_013047165	GCA_022070005	0.20667	0.23356	0.00000
GCA_013047165	GCA_022070425	0.24847	0.28905	0.01389
GCA_013047165	GCA_022558605	0.23748	0.24867	0.01389
GCA_013047165	GCA_026625945	0.28560	0.27894	0.00000
GCA_013047165	GCA_026625965	0.28595	0.27311	0.00000
GCA_013047165	GCA_030127445	0.26831	0.31531	0.01389
GCA_013047165	GCA_033096065	0.24847	0.28006	0.00000
GCA_013047165	GCA_033096145	0.26138	0.27465	0.01389
GCA_013047165	GCA_033096165	0.24247	0.26548	0.02798
GCA_013047165	GCA_033096185	0.22404	0.24433	0.01389
GCA_013047165	GCA_033096225	0.25391	0.28079	0.01389
GCA_013047165	GCA_033096265	0.25391	0.29080	0.01389
GCA_013047165	GCA_033145555	0.25909	0.30301	0.01389
GCA_013047165	GCA_033146375	0.25166	0.27400	0.02798
GCA_013047165	GCA_033149375	0.24467	0.24501	0.01389
GCA_013047165	GCA_033165855	0.27637	0.28563	0.02866
GCA_013047165	GCA_036322955	0.27772	0.33276	0.01389
GCA_013047165	GCA_036322975	0.27772	0.33276	0.01389
GCA_013047165	GCA_036509575	0.24943	0.25396	0.02798
GCA_013047165	GCA_038431575	0.25198	0.26236	0.04227
GCA_013047165	GCA_038431755	0.26105	0.26552	0.04227
GCA_013047165	GCA_040687865	0.25295	0.25967	0.02798
GCA_013047165	GCA_040687875	0.23624	0.27597	0.02798
GCA_013047165	GCA_040687885	0.24562	0.28012	0.00000
GCA_013047165	GCA_040687895	0.23593	0.27597	0.02798
GCA_013047165	GCA_041729265	0.24752	0.26319	0.02798
GCA_013047165	GCA_052566715	0.22646	0.21952	0.02798
GCA_013047165	GCA_052566725	0.22646	0.21952	0.02798
GCA_013047165	GCA_055381415	0.25747	0.27258	0.02798
GCA_013047165	GCA_055381835	0.25714	0.27090	0.02798
GCA_013047165	GCA_055382695	0.25295	0.29254	0.01389
GCA_013047165	GCA_057914855	0.24404	0.29709	0.02798
GCA_013047165	GCA_058308675	0.22858	0.21952	0.03305
GCA_013047165	GCA_900476475	0.24784	0.25877	0.00000
GCA_013047165	GCA_900476505	0.28491	0.30509	0.05849
GCA_013047165	GCA_900618545	0.25714	0.26215	0.04296
GCA_013047165	GCA_900693025	0.28595	0.29623	0.01389
GCA_013047165	GCA_963281185	0.24593	0.31072	0.01389
GCA_015839035	GCA_021398235	0.25617	0.28590	0.04260
GCA_015839035	GCA_021398265	0.26204	0.29157	0.04260
GCA_015839035	GCA_021398285	0.26204	0.29157	0.04260
GCA_015839035	GCA_022068265	0.26007	0.27931	0.02831
GCA_015839035	GCA_022070005	0.20236	0.25506	0.02831
GCA_015839035	GCA_022070425	0.26434	0.28976	0.01422
GCA_015839035	GCA_022558605	0.19192	0.24362	0.04260
GCA_015839035	GCA_026625945	0.28838	0.28804	0.02831
GCA_015839035	GCA_026625965	0.28803	0.27924	0.02831
GCA_015839035	GCA_030127445	0.27569	0.25983	0.04260
GCA_015839035	GCA_033096065	0.27434	0.30614	0.02831
GCA_015839035	GCA_033096145	0.25166	0.26971	0.04260
GCA_015839035	GCA_033096165	0.26500	0.29363	0.02831
GCA_015839035	GCA_033096185	0.29503	0.30435	0.04260
GCA_015839035	GCA_033096225	0.26236	0.28978	0.01422
GCA_015839035	GCA_033096265	0.25975	0.28593	0.01422
GCA_015839035	GCA_033145555	0.27065	0.29822	0.04260
GCA_015839035	GCA_033146375	0.24688	0.26090	0.02831
GCA_015839035	GCA_033149375	0.24847	0.29709	0.04260
GCA_015839035	GCA_033165855	0.24975	0.22470	0.05363
GCA_015839035	GCA_036322955	0.26171	0.31663	0.01422
GCA_015839035	GCA_036322975	0.26138	0.31663	0.01422
GCA_015839035	GCA_036509575	0.25230	0.27871	0.02831
GCA_015839035	GCA_038431575	0.18474	0.23583	0.06688
GCA_015839035	GCA_038431755	0.18831	0.26046	0.06688
GCA_015839035	GCA_040687865	0.18228	0.24116	0.05710
GCA_015839035	GCA_040687875	0.26798	0.29895	0.02831
GCA_015839035	GCA_040687885	0.28250	0.31168	0.02831
GCA_015839035	GCA_040687895	0.26765	0.29895	0.02831
GCA_015839035	GCA_041729265	0.29257	0.29958	0.02831
GCA_015839035	GCA_052566715	0.26138	0.29540	0.02831
GCA_015839035	GCA_052566725	0.26138	0.29540	0.02831
GCA_015839035	GCA_055381415	0.23810	0.26488	0.02831
GCA_015839035	GCA_055381835	0.23810	0.26320	0.02831
GCA_015839035	GCA_055382695	0.25975	0.28768	0.01422
GCA_015839035	GCA_057914855	0.27299	0.30929	0.02831
GCA_015839035	GCA_058308675	0.26236	0.29540	0.04156
GCA_015839035	GCA_900476475	0.23562	0.28163	0.02831
GCA_015839035	GCA_900476505	0.31156	0.31454	0.08850
GCA_015839035	GCA_900618545	0.26566	0.28486	0.06829
GCA_015839035	GCA_900693025	0.27132	0.29147	0.04260
GCA_015839035	GCA_963281185	0.27232	0.29187	0.01422
GCA_021398235	GCA_021398265	0.00690	0.01067	0.00000
GCA_021398235	GCA_021398285	0.00690	0.01067	0.00000
GCA_021398235	GCA_022068265	0.26269	0.28173	0.04227
GCA_021398235	GCA_022070005	0.26864	0.27377	0.01389
GCA_021398235	GCA_022070425	0.25134	0.28387	0.02798
GCA_021398235	GCA_022558605	0.26898	0.27834	0.00000
GCA_021398235	GCA_026625945	0.29257	0.27354	0.01389
GCA_021398235	GCA_026625965	0.29222	0.26492	0.01389
GCA_021398235	GCA_030127445	0.17849	0.19022	0.02798
GCA_021398235	GCA_033096065	0.27468	0.31449	0.01389
GCA_021398235	GCA_033096145	0.22979	0.28873	0.00000
GCA_021398235	GCA_033096165	0.24373	0.29612	0.04227
GCA_021398235	GCA_033096185	0.28803	0.32391	0.02798
GCA_021398235	GCA_033096225	0.26138	0.29507	0.02798
GCA_021398235	GCA_033096265	0.26368	0.32558	0.02798
GCA_021398235	GCA_033145555	0.24752	0.28663	0.02798
GCA_021398235	GCA_033146375	0.28422	0.32213	0.04227
GCA_021398235	GCA_033149375	0.27266	0.29117	0.00000
GCA_021398235	GCA_033165855	0.26105	0.28318	0.04296
GCA_021398235	GCA_036322955	0.23102	0.29645	0.02798
GCA_021398235	GCA_036322975	0.23040	0.29645	0.02798
GCA_021398235	GCA_036509575	0.28250	0.29221	0.04227
GCA_021398235	GCA_038431575	0.25488	0.27894	0.02798
GCA_021398235	GCA_038431755	0.26269	0.29088	0.02798
GCA_021398235	GCA_040687865	0.25942	0.28173	0.01389
GCA_021398235	GCA_040687875	0.26467	0.29014	0.04227
GCA_021398235	GCA_040687885	0.28353	0.31427	0.01389
GCA_021398235	GCA_040687895	0.26467	0.29014	0.04227
GCA_021398235	GCA_041729265	0.27603	0.27692	0.04227
GCA_021398235	GCA_052566715	0.28595	0.28663	0.04227
GCA_021398235	GCA_052566725	0.28595	0.28663	0.04227
GCA_021398235	GCA_055381415	0.25585	0.28104	0.04227
GCA_021398235	GCA_055381835	0.25585	0.27931	0.04227
GCA_021398235	GCA_055382695	0.26335	0.32745	0.02798
GCA_021398235	GCA_057914855	0.26269	0.29758	0.04227
GCA_021398235	GCA_058308675	0.28595	0.28663	0.04741
GCA_021398235	GCA_900476475	0.28457	0.31015	0.01389
GCA_021398235	GCA_900476505	0.30973	0.31140	0.06268
GCA_021398235	GCA_900618545	0.27637	0.30159	0.05747
GCA_021398235	GCA_900693025	0.26765	0.28012	0.02798
GCA_021398235	GCA_963281185	0.26040	0.32292	0.02798
GCA_021398265	GCA_021398285	0.00000	0.00000	0.00000
GCA_021398265	GCA_022068265	0.26931	0.29012	0.04227
GCA_021398265	GCA_022070005	0.27266	0.28214	0.01389
GCA_021398265	GCA_022070425	0.25617	0.29217	0.02798
GCA_021398265	GCA_022558605	0.27333	0.28115	0.00000
GCA_021398265	GCA_026625945	0.29929	0.28205	0.01389
GCA_021398265	GCA_026625965	0.29893	0.27338	0.01389
GCA_021398265	GCA_030127445	0.18228	0.19611	0.02798
GCA_021398265	GCA_033096065	0.28011	0.32583	0.01389
GCA_021398265	GCA_033096145	0.23562	0.29429	0.00000
GCA_021398265	GCA_033096165	0.23810	0.29046	0.04227
GCA_021398265	GCA_033096185	0.29539	0.33503	0.02798
GCA_021398265	GCA_033096225	0.26599	0.30345	0.02798
GCA_021398265	GCA_033096265	0.26765	0.32526	0.02798
GCA_021398265	GCA_033145555	0.25295	0.29221	0.02798
GCA_021398265	GCA_033146375	0.28422	0.32758	0.04227
GCA_021398265	GCA_033149375	0.27840	0.29948	0.00000
GCA_021398265	GCA_033165855	0.26798	0.29147	0.04296
GCA_021398265	GCA_036322955	0.23593	0.30198	0.02798
GCA_021398265	GCA_036322975	0.23562	0.30198	0.02798
GCA_021398265	GCA_036509575	0.29047	0.30052	0.04227
GCA_021398265	GCA_038431575	0.26401	0.28455	0.02798
GCA_021398265	GCA_038431755	0.27031	0.29652	0.02798
GCA_021398265	GCA_040687865	0.26864	0.28733	0.01389
GCA_021398265	GCA_040687875	0.26632	0.29292	0.04227
GCA_021398265	GCA_040687885	0.29152	0.32262	0.01389
GCA_021398265	GCA_040687895	0.26632	0.29292	0.04227
GCA_021398265	GCA_041729265	0.27637	0.27427	0.04227
GCA_021398265	GCA_052566715	0.29152	0.29501	0.04227
GCA_021398265	GCA_052566725	0.29152	0.29501	0.04227
GCA_021398265	GCA_055381415	0.26073	0.28387	0.04227
GCA_021398265	GCA_055381835	0.26105	0.28214	0.04227
GCA_021398265	GCA_055382695	0.26765	0.32711	0.02798
GCA_021398265	GCA_057914855	0.26566	0.30031	0.04227
GCA_021398265	GCA_058308675	0.29187	0.29501	0.04741
GCA_021398265	GCA_900476475	0.29012	0.31872	0.01389
GCA_021398265	GCA_900476505	0.31119	0.30836	0.06268
GCA_021398265	GCA_900618545	0.27637	0.29579	0.05747
GCA_021398265	GCA_900693025	0.27065	0.27747	0.02798
GCA_021398265	GCA_963281185	0.26434	0.33128	0.02798
GCA_021398285	GCA_022068265	0.26931	0.29012	0.04227
GCA_021398285	GCA_022070005	0.27266	0.28214	0.01389
GCA_021398285	GCA_022070425	0.25617	0.29217	0.02798
GCA_021398285	GCA_022558605	0.27333	0.28115	0.00000
