acc_a	acc_b	wgs_dist	brad_dist	s16_dist
GCA_001640865	GCA_013009555	0.27603	0.36551	0.00000
GCA_001640865	GCA_013009675	0.25617	0.32603	0.00000
GCA_001640865	GCA_013009875	0.25585	0.32634	0.00000
GCA_001640865	GCA_013010095	0.25650	0.32603	0.00000
GCA_001640865	GCA_013010255	0.23593	0.30075	0.00000
GCA_001640865	GCA_013010365	0.23562	0.30075	0.00000
GCA_001640865	GCA_018292105	0.22827	0.28685	0.00000
GCA_001640865	GCA_025146415	0.27603	0.36520	0.02856
GCA_001640865	GCA_025916455	0.23655	0.27407	0.00000
GCA_001640865	GCA_902387545	0.23966	0.30124	0.17683
GCA_013009555	GCA_013009675	0.27874	0.36144	0.00000
GCA_013009555	GCA_013009875	0.27772	0.36089	0.00000
GCA_013009555	GCA_013010095	0.27772	0.36144	0.00000
GCA_013009555	GCA_013010255	0.26864	0.33942	0.00000
GCA_013009555	GCA_013010365	0.26831	0.33942	0.00000
GCA_013009555	GCA_018292105	0.30430	0.37273	0.00000
GCA_013009555	GCA_025146415	0.00000	0.00029	0.02856
GCA_013009555	GCA_025916455	0.24341	0.29188	0.00000
GCA_013009555	GCA_902387545	0.27400	0.34344	0.17683
GCA_013009675	GCA_013009875	0.00050	0.00030	0.00000
GCA_013009675	GCA_013010095	0.00100	0.00059	0.00000
GCA_013009675	GCA_013010255	0.25552	0.32188	0.00000
GCA_013009675	GCA_013010365	0.25552	0.32188	0.00000
GCA_013009675	GCA_018292105	0.30791	0.38447	0.00000
GCA_013009675	GCA_025146415	0.27874	0.36114	0.02856
GCA_013009675	GCA_025916455	0.23224	0.30498	0.00000
GCA_013009675	GCA_902387545	0.25391	0.31154	0.17683
GCA_013009875	GCA_013010095	0.00050	0.00030	0.00000
GCA_013009875	GCA_013010255	0.25552	0.32134	0.00000
GCA_013009875	GCA_013010365	0.25520	0.32134	0.00000
GCA_013009875	GCA_018292105	0.30719	0.38390	0.00000
GCA_013009875	GCA_025146415	0.27772	0.36059	0.02856
GCA_013009875	GCA_025916455	0.23163	0.30445	0.00000
GCA_013009875	GCA_902387545	0.25295	0.31101	0.17683
GCA_013010095	GCA_013010255	0.25617	0.32188	0.00000
GCA_013010095	GCA_013010365	0.25585	0.32188	0.00000
GCA_013010095	GCA_018292105	0.30791	0.38360	0.00000
GCA_013010095	GCA_025146415	0.27772	0.36114	0.02856
GCA_013010095	GCA_025916455	0.23224	0.30498	0.00000
GCA_013010095	GCA_902387545	0.25359	0.31154	0.17683
GCA_013010255	GCA_013010365	0.00017	0.00000	0.00000
GCA_013010255	GCA_018292105	0.29539	0.35637	0.00000
GCA_013010255	GCA_025146415	0.26864	0.33912	0.02856
GCA_013010255	GCA_025916455	0.24184	0.29618	0.00000
GCA_013010255	GCA_902387545	0.09838	0.12263	0.17683
GCA_013010365	GCA_018292105	0.29539	0.35637	0.00000
GCA_013010365	GCA_025146415	0.26831	0.33912	0.02856
GCA_013010365	GCA_025916455	0.24153	0.29618	0.00000
GCA_013010365	GCA_902387545	0.09816	0.12263	0.17683
GCA_018292105	GCA_025146415	0.30430	0.37244	0.02856
GCA_018292105	GCA_025916455	0.29929	0.36068	0.00000
GCA_018292105	GCA_902387545	0.30502	0.37187	0.17683
GCA_025146415	GCA_025916455	0.24341	0.29158	0.02856
GCA_025146415	GCA_902387545	0.27400	0.34314	0.19619
GCA_025916455	GCA_902387545	0.24657	0.30007	0.17683
