acc_a	acc_b	wgs_dist	brad_dist	s16_dist
GCA_000010505	GCA_028335125	0.35402	0.38227	0.08725
GCA_000010505	GCA_030144345	0.32907	0.36125	0.08792
GCA_000010505	GCA_030252365	0.32907	0.36100	0.08792
GCA_000010505	GCA_030440475	0.33174	0.34839	0.10256
GCA_000010505	GCA_030440495	0.33174	0.34839	0.10256
GCA_000010505	GCA_055523395	0.32117	0.33387	0.07217
GCA_000010505	GCA_055523415	0.30610	0.33856	0.07217
GCA_000010505	GCA_055523455	0.32341	0.32878	0.08725
GCA_000010505	GCA_055523465	0.33059	0.35932	0.08725
GCA_000270225	GCA_001263815	0.29858	0.32527	0.12853
GCA_000270225	GCA_001274615	0.27840	0.28801	0.11283
GCA_000270225	GCA_001314265	0.29964	0.33147	0.17717
GCA_000270225	GCA_002753935	0.30791	0.32317	0.12853
GCA_000270225	GCA_002753955	0.29398	0.29180	0.11283
GCA_000270225	GCA_002753975	0.31229	0.34422	0.11283
GCA_000270225	GCA_002754015	0.28045	0.32280	0.09737
GCA_000270225	GCA_002754035	0.31819	0.34558	0.19392
GCA_000270225	GCA_002754055	0.28045	0.32061	0.15216
GCA_000270225	GCA_002754075	0.27977	0.31870	0.14448
GCA_000270225	GCA_002754095	0.25585	0.30227	0.16069
GCA_000270225	GCA_002754115	0.30036	0.32185	0.16069
GCA_000270225	GCA_002754135	0.29047	0.31357	0.13685
GCA_000270225	GCA_002754155	0.30430	0.33462	0.19392
GCA_000270225	GCA_002892555	0.00000	0.00025	0.00000
GCA_000270225	GCA_002892575	0.30000	0.33192	0.17717
GCA_000270225	GCA_002892595	0.29822	0.32525	0.12853
GCA_000270225	GCA_018141745	0.28595	0.32367	0.11283
GCA_000270225	GCA_018141765	0.28664	0.32342	0.11283
GCA_000270225	GCA_018141805	0.29257	0.31579	0.12853
GCA_000270225	GCA_023822425	0.29645	0.32481	0.12853
GCA_000270225	GCA_023822445	0.29822	0.32550	0.12853
GCA_000270225	GCA_023822465	0.29822	0.32550	0.12853
GCA_000270225	GCA_028335085	0.31634	0.35422	0.16929
GCA_000270225	GCA_028335105	0.29786	0.32998	0.12853
GCA_000270225	GCA_028335125	0.32605	0.35501	0.12853
GCA_000270225	GCA_030144345	0.30358	0.32572	0.12919
GCA_000270225	GCA_030252365	0.30358	0.32548	0.12919
GCA_000270225	GCA_030440475	0.31782	0.31956	0.16069
GCA_000270225	GCA_030440495	0.31782	0.31956	0.16069
GCA_000270225	GCA_055523395	0.29503	0.31907	0.11283
GCA_000270225	GCA_055523415	0.29082	0.31309	0.14448
GCA_000270225	GCA_055523455	0.27603	0.29015	0.16069
GCA_000270225	GCA_055523465	0.29680	0.32184	0.16069
GCA_001263815	GCA_001274615	0.29398	0.30038	0.01402
GCA_001263815	GCA_001314265	0.31413	0.33632	0.07217
GCA_001263815	GCA_002753935	0.31339	0.35054	0.05731
GCA_001263815	GCA_002753955	0.28045	0.28356	0.04267
GCA_001263815	GCA_002753975	0.30791	0.31802	0.04267
GCA_001263815	GCA_002754015	0.29117	0.32263	0.02825
GCA_001263815	GCA_002754035	0.32983	0.35601	0.08725
GCA_001263815	GCA_002754055	0.29012	0.31771	0.04962
GCA_001263815	GCA_002754075	0.29822	0.32809	0.04267
GCA_001263815	GCA_002754095	0.28250	0.31491	0.05731
GCA_001263815	GCA_002754115	0.28285	0.32578	0.05731
GCA_001263815	GCA_002754135	0.27468	0.30859	0.03578
GCA_001263815	GCA_002754155	0.31413	0.33662	0.08725
GCA_001263815	GCA_002892555	0.29858	0.32502	0.12853
GCA_001263815	GCA_002892575	0.31449	0.33678	0.07217
GCA_001263815	GCA_002892595	0.02293	0.02166	0.00000
GCA_001263815	GCA_018141745	0.29012	0.30510	0.02825
GCA_001263815	GCA_018141765	0.29012	0.30485	0.01402
GCA_001263815	GCA_018141805	0.31856	0.35039	0.05731
GCA_001263815	GCA_023822425	0.02168	0.02191	0.00000
GCA_001263815	GCA_023822445	0.02347	0.02346	0.00000
GCA_001263815	GCA_023822465	0.02311	0.02346	0.00000
GCA_001263815	GCA_028335085	0.33174	0.36730	0.06507
GCA_001263815	GCA_028335105	0.00033	0.00555	0.00000
GCA_001263815	GCA_028335125	0.27501	0.31809	0.05731
GCA_001263815	GCA_030144345	0.31708	0.34629	0.05798
GCA_001263815	GCA_030252365	0.31708	0.34605	0.05798
GCA_001263815	GCA_030440475	0.32416	0.34765	0.08725
GCA_001263815	GCA_030440495	0.32416	0.34765	0.08725
GCA_001263815	GCA_055523395	0.29574	0.32299	0.04267
GCA_001263815	GCA_055523415	0.26335	0.30466	0.04267
GCA_001263815	GCA_055523455	0.28526	0.30248	0.05731
GCA_001263815	GCA_055523465	0.31083	0.31420	0.05731
GCA_001274615	GCA_001314265	0.30143	0.32055	0.05731
GCA_001274615	GCA_002753935	0.30394	0.33392	0.04267
GCA_001274615	GCA_002753955	0.23686	0.23629	0.02825
GCA_001274615	GCA_002753975	0.29645	0.32257	0.02825
GCA_001274615	GCA_002754015	0.28595	0.30375	0.01402
GCA_001274615	GCA_002754035	0.33174	0.35420	0.07217
GCA_001274615	GCA_002754055	0.26831	0.30879	0.03509
GCA_001274615	GCA_002754075	0.26931	0.31092	0.02825
GCA_001274615	GCA_002754095	0.27468	0.29723	0.04267
GCA_001274615	GCA_002754115	0.22195	0.25643	0.04267
GCA_001274615	GCA_002754135	0.25909	0.28183	0.02145
GCA_001274615	GCA_002754155	0.31968	0.34194	0.07217
GCA_001274615	GCA_002892555	0.27840	0.28776	0.11283
GCA_001274615	GCA_002892575	0.30250	0.32099	0.05731
GCA_001274615	GCA_002892595	0.29292	0.30020	0.01402
GCA_001274615	GCA_018141745	0.26898	0.28900	0.01402
GCA_001274615	GCA_018141765	0.26964	0.28876	0.00000
GCA_001274615	GCA_018141805	0.31597	0.33256	0.04267
GCA_001274615	GCA_023822425	0.29117	0.29978	0.01402
GCA_001274615	GCA_023822445	0.29362	0.30181	0.01402
GCA_001274615	GCA_023822465	0.29362	0.30181	0.01402
GCA_001274615	GCA_028335085	0.29609	0.31120	0.05032
GCA_001274615	GCA_028335105	0.29362	0.30213	0.01402
GCA_001274615	GCA_028335125	0.30394	0.31858	0.04267
GCA_001274615	GCA_030144345	0.29257	0.31118	0.04334
GCA_001274615	GCA_030252365	0.29257	0.31161	0.04334
GCA_001274615	GCA_030440475	0.32117	0.33485	0.07217
GCA_001274615	GCA_030440495	0.32117	0.33485	0.07217
GCA_001274615	GCA_055523395	0.30322	0.29725	0.02825
GCA_001274615	GCA_055523415	0.22827	0.25564	0.02825
GCA_001274615	GCA_055523455	0.27266	0.27221	0.04267
GCA_001274615	GCA_055523465	0.27569	0.29014	0.04267
GCA_001314265	GCA_002753935	0.29503	0.32495	0.08725
GCA_001314265	GCA_002753955	0.32605	0.33844	0.07217
GCA_001314265	GCA_002753975	0.33712	0.35790	0.08725
GCA_001314265	GCA_002754015	0.32079	0.34827	0.07217
GCA_001314265	GCA_002754035	0.31671	0.34290	0.04267
GCA_001314265	GCA_002754055	0.31486	0.35045	0.07932
GCA_001314265	GCA_002754075	0.32756	0.35491	0.07217
GCA_001314265	GCA_002754095	0.29751	0.31947	0.07217
GCA_001314265	GCA_002754115	0.31968	0.35323	0.07217
GCA_001314265	GCA_002754135	0.32567	0.32769	0.08004
GCA_001314265	GCA_002754155	0.30071	0.32102	0.04267
GCA_001314265	GCA_002892555	0.29964	0.33121	0.17717
GCA_001314265	GCA_002892575	0.00167	0.00026	0.00000
GCA_001314265	GCA_002892595	0.31671	0.33136	0.07217
GCA_001314265	GCA_018141745	0.33059	0.35534	0.07217
GCA_001314265	GCA_018141765	0.33098	0.35508	0.05731
GCA_001314265	GCA_018141805	0.32983	0.37326	0.07217
GCA_001314265	GCA_023822425	0.31560	0.33090	0.07217
GCA_001314265	GCA_023822445	0.31745	0.33304	0.07217
GCA_001314265	GCA_023822465	0.31745	0.33304	0.07217
GCA_001314265	GCA_028335085	0.34060	0.37565	0.09524
GCA_001314265	GCA_028335105	0.31376	0.33909	0.07217
GCA_001314265	GCA_028335125	0.35442	0.37684	0.08725
GCA_001314265	GCA_030144345	0.32831	0.35721	0.08792
GCA_001314265	GCA_030252365	0.32831	0.35696	0.08792
GCA_001314265	GCA_030440475	0.33098	0.34576	0.10256
GCA_001314265	GCA_030440495	0.33098	0.34576	0.10256
GCA_001314265	GCA_055523395	0.32042	0.33260	0.07217
GCA_001314265	GCA_055523415	0.30610	0.33300	0.07217
GCA_001314265	GCA_055523455	0.32379	0.32471	0.08725
GCA_001314265	GCA_055523465	0.33059	0.35528	0.08725
GCA_002753935	GCA_002753955	0.31119	0.33145	0.01402
GCA_002753935	GCA_002753975	0.31449	0.34145	0.04267
GCA_002753935	GCA_002754015	0.31083	0.34396	0.02825
GCA_002753935	GCA_002754035	0.31266	0.37186	0.09088
GCA_002753935	GCA_002754055	0.32718	0.34116	0.04962
GCA_002753935	GCA_002754075	0.33250	0.34062	0.04267
GCA_002753935	GCA_002754095	0.31156	0.34272	0.05731
GCA_002753935	GCA_002754115	0.31634	0.34107	0.05731
GCA_002753935	GCA_002754135	0.30719	0.34110	0.06507
GCA_002753935	GCA_002754155	0.30286	0.35241	0.09088
GCA_002753935	GCA_002892555	0.30791	0.32292	0.12853
GCA_002753935	GCA_002892575	0.29574	0.32540	0.08725
GCA_002753935	GCA_002892595	0.31046	0.34493	0.05731
GCA_002753935	GCA_018141745	0.32680	0.35800	0.05731
GCA_002753935	GCA_018141765	0.32718	0.35775	0.04267
GCA_002753935	GCA_018141805	0.33712	0.36778	0.05731
GCA_002753935	GCA_023822425	0.30900	0.34447	0.05731
GCA_002753935	GCA_023822445	0.31156	0.34662	0.05731
GCA_002753935	GCA_023822465	0.31156	0.34662	0.05731
GCA_002753935	GCA_028335085	0.32718	0.36684	0.07217
GCA_002753935	GCA_028335105	0.31339	0.35411	0.05731
GCA_002753935	GCA_028335125	0.33673	0.35938	0.02825
GCA_002753935	GCA_030144345	0.31597	0.35204	0.04126
GCA_002753935	GCA_030252365	0.31597	0.35179	0.04126
GCA_002753935	GCA_030440475	0.30937	0.35341	0.08725
GCA_002753935	GCA_030440495	0.30937	0.35341	0.08725
GCA_002753935	GCA_055523395	0.30430	0.31951	0.04267
GCA_002753935	GCA_055523415	0.28079	0.31763	0.04267
GCA_002753935	GCA_055523455	0.31192	0.33036	0.02825
GCA_002753935	GCA_055523465	0.31893	0.34802	0.05731
GCA_002753955	GCA_002753975	0.28699	0.30818	0.02825
GCA_002753955	GCA_002754015	0.27908	0.30023	0.01402
GCA_002753955	GCA_002754035	0.32191	0.35233	0.08725
GCA_002753955	GCA_002754055	0.27704	0.29727	0.03509
GCA_002753955	GCA_002754075	0.27977	0.30067	0.02825
GCA_002753955	GCA_002754095	0.29117	0.29172	0.04267
GCA_002753955	GCA_002754115	0.25263	0.26403	0.04267
GCA_002753955	GCA_002754135	0.26269	0.26806	0.05032
GCA_002753955	GCA_002754155	0.32042	0.34012	0.08725
GCA_002753955	GCA_002892555	0.29398	0.29156	0.11283
GCA_002753955	GCA_002892575	0.32605	0.33890	0.07217
GCA_002753955	GCA_002892595	0.28182	0.28860	0.04267
GCA_002753955	GCA_018141745	0.26599	0.27252	0.04267
GCA_002753955	GCA_018141765	0.26698	0.27227	0.02825
GCA_002753955	GCA_018141805	0.31523	0.32328	0.04267
GCA_002753955	GCA_023822425	0.28045	0.28818	0.04267
GCA_002753955	GCA_023822445	0.28250	0.28951	0.04267
GCA_002753955	GCA_023822465	0.28216	0.28951	0.04267
GCA_002753955	GCA_028335085	0.32680	0.32071	0.05731
GCA_002753955	GCA_028335105	0.28011	0.28785	0.04267
GCA_002753955	GCA_028335125	0.29362	0.31761	0.01402
GCA_002753955	GCA_030144345	0.31413	0.31961	0.02687
GCA_002753955	GCA_030252365	0.31413	0.31937	0.02687
GCA_002753955	GCA_030440475	0.33634	0.32970	0.07217
GCA_002753955	GCA_030440495	0.33634	0.32970	0.07217
GCA_002753955	GCA_055523395	0.30574	0.30500	0.02825
GCA_002753955	GCA_055523415	0.23624	0.25498	0.02825
GCA_002753955	GCA_055523455	0.28182	0.28117	0.04267
GCA_002753955	GCA_055523465	0.28803	0.30510	0.04267
GCA_002753975	GCA_002754015	0.29609	0.34537	0.01402
GCA_002753975	GCA_002754035	0.32341	0.33949	0.10256
GCA_002753975	GCA_002754055	0.30179	0.33171	0.06436
GCA_002753975	GCA_002754075	0.31339	0.34417	0.05731
GCA_002753975	GCA_002754095	0.30647	0.33245	0.07217
GCA_002753975	GCA_002754115	0.30430	0.35014	0.04267
GCA_002753975	GCA_002754135	0.27977	0.32883	0.05032
GCA_002753975	GCA_002754155	0.33442	0.34315	0.10256
GCA_002753975	GCA_002892555	0.31229	0.34397	0.11283
GCA_002753975	GCA_002892575	0.33828	0.35836	0.08725
GCA_002753975	GCA_002892595	0.31449	0.32069	0.04267
GCA_002753975	GCA_018141745	0.30900	0.34868	0.04267
GCA_002753975	GCA_018141765	0.31010	0.34843	0.02825
GCA_002753975	GCA_018141805	0.35043	0.36168	0.04267
GCA_002753975	GCA_023822425	0.31266	0.32026	0.04267
GCA_002753975	GCA_023822445	0.31449	0.32163	0.04267
GCA_002753975	GCA_023822465	0.31449	0.32163	0.04267
GCA_002753975	GCA_028335085	0.32154	0.36575	0.05032
GCA_002753975	GCA_028335105	0.30791	0.32125	0.04267
GCA_002753975	GCA_028335125	0.33480	0.35430	0.01402
GCA_002753975	GCA_030144345	0.31968	0.34985	0.01469
GCA_002753975	GCA_030252365	0.31968	0.34961	0.01469
GCA_002753975	GCA_030440475	0.36331	0.37359	0.04267
GCA_002753975	GCA_030440495	0.36331	0.37359	0.04267
GCA_002753975	GCA_055523395	0.34255	0.34319	0.02825
GCA_002753975	GCA_055523415	0.30358	0.33816	0.02825
GCA_002753975	GCA_055523455	0.30719	0.32932	0.04267
GCA_002753975	GCA_055523465	0.30647	0.34660	0.04267
GCA_002754015	GCA_002754035	0.32416	0.35217	0.08725
GCA_002754015	GCA_002754055	0.30036	0.32813	0.04962
GCA_002754015	GCA_002754075	0.30143	0.33028	0.04267
GCA_002754015	GCA_002754095	0.28147	0.32883	0.05731
GCA_002754015	GCA_002754115	0.30394	0.32533	0.05731
GCA_002754015	GCA_002754135	0.28838	0.31851	0.03578
GCA_002754015	GCA_002754155	0.32229	0.34703	0.08725
GCA_002754015	GCA_002892555	0.28045	0.32255	0.09737
GCA_002754015	GCA_002892575	0.32117	0.34872	0.07217
GCA_002754015	GCA_002892595	0.28907	0.31919	0.02825
GCA_002754015	GCA_018141745	0.29893	0.31638	0.02825
GCA_002754015	GCA_018141765	0.29964	0.31614	0.01402
GCA_002754015	GCA_018141805	0.31046	0.34595	0.02825
GCA_002754015	GCA_023822425	0.28733	0.31876	0.02825
GCA_002754015	GCA_023822445	0.28977	0.32080	0.02825
GCA_002754015	GCA_023822465	0.28977	0.32080	0.02825
GCA_002754015	GCA_028335085	0.32454	0.35452	0.06507
GCA_002754015	GCA_028335105	0.29082	0.32861	0.02825
GCA_002754015	GCA_028335125	0.30574	0.35804	0.02825
GCA_002754015	GCA_030144345	0.29964	0.32379	0.02891
GCA_002754015	GCA_030252365	0.29964	0.32355	0.02891
GCA_002754015	GCA_030440475	0.34099	0.35016	0.05731
GCA_002754015	GCA_030440495	0.34099	0.35016	0.05731
GCA_002754015	GCA_055523395	0.31597	0.34017	0.01402
GCA_002754015	GCA_055523415	0.28491	0.33171	0.04267
GCA_002754015	GCA_055523455	0.28526	0.31241	0.05731
GCA_002754015	GCA_055523465	0.29433	0.32732	0.05731
GCA_002754035	GCA_002754055	0.32831	0.36826	0.09451
GCA_002754035	GCA_002754075	0.33905	0.37693	0.08725
GCA_002754035	GCA_002754095	0.30286	0.35109	0.08725
GCA_002754035	GCA_002754115	0.33404	0.37032	0.08725
GCA_002754035	GCA_002754135	0.31156	0.35088	0.09524
GCA_002754035	GCA_002754155	0.02436	0.02607	0.00000
GCA_002754035	GCA_002892555	0.31819	0.34533	0.19392
GCA_002754035	GCA_002892575	0.31745	0.34335	0.04267
GCA_002754035	GCA_002892595	0.33059	0.35265	0.08725
GCA_002754035	GCA_018141745	0.34451	0.36260	0.08725
GCA_002754035	GCA_018141765	0.34530	0.36235	0.07217
GCA_002754035	GCA_018141805	0.35242	0.39087	0.08725
GCA_002754035	GCA_023822425	0.32907	0.35219	0.08725
GCA_002754035	GCA_023822445	0.33059	0.35360	0.08725
GCA_002754035	GCA_023822465	0.33059	0.35360	0.08725
GCA_002754035	GCA_028335085	0.36209	0.38213	0.11068
GCA_002754035	GCA_028335105	0.32945	0.36096	0.08725
GCA_002754035	GCA_028335125	0.34255	0.38621	0.10256
GCA_002754035	GCA_030144345	0.33750	0.38696	0.10323
GCA_002754035	GCA_030252365	0.33750	0.38672	0.10323
GCA_002754035	GCA_030440475	0.33289	0.36294	0.11811
GCA_002754035	GCA_030440495	0.33289	0.36294	0.11811
GCA_002754035	GCA_055523395	0.33944	0.36117	0.08725
GCA_002754035	GCA_055523415	0.31339	0.37627	0.08725
GCA_002754035	GCA_055523455	0.32229	0.35400	0.09088
GCA_002754035	GCA_055523465	0.33828	0.37653	0.10256
GCA_002754055	GCA_002754075	0.03362	0.04217	0.00665
GCA_002754055	GCA_002754095	0.28353	0.30908	0.04962
GCA_002754055	GCA_002754115	0.25812	0.32587	0.04962
GCA_002754055	GCA_002754135	0.27704	0.32172	0.05731
GCA_002754055	GCA_002754155	0.32529	0.36052	0.09451
GCA_002754055	GCA_002892555	0.28045	0.32036	0.15216
GCA_002754055	GCA_002892575	0.31597	0.35091	0.07932
GCA_002754055	GCA_002892595	0.30036	0.32176	0.04962
GCA_002754055	GCA_018141745	0.28422	0.30946	0.04962
GCA_002754055	GCA_018141765	0.28457	0.30922	0.03509
GCA_002754055	GCA_018141805	0.31119	0.34042	0.04962
GCA_002754055	GCA_023822425	0.29893	0.32200	0.04962
GCA_002754055	GCA_023822445	0.30071	0.32338	0.04962
GCA_002754055	GCA_023822465	0.30071	0.32338	0.04962
GCA_002754055	GCA_028335085	0.31708	0.35461	0.03509
GCA_002754055	GCA_028335105	0.29012	0.32163	0.04962
GCA_002754055	GCA_028335125	0.31339	0.35060	0.04962
GCA_002754055	GCA_030144345	0.30900	0.35442	0.06291
GCA_002754055	GCA_030252365	0.30900	0.35417	0.06291
GCA_002754055	GCA_030440475	0.31819	0.35716	0.07932
GCA_002754055	GCA_030440495	0.31819	0.35716	0.07932
GCA_002754055	GCA_055523395	0.30214	0.33946	0.06436
GCA_002754055	GCA_055523415	0.28319	0.31926	0.03509
GCA_002754055	GCA_055523455	0.29468	0.31485	0.04962
GCA_002754055	GCA_055523465	0.29858	0.33127	0.02077
GCA_002754075	GCA_002754095	0.27806	0.31458	0.04267
GCA_002754075	GCA_002754115	0.26731	0.32262	0.04267
GCA_002754075	GCA_002754135	0.27977	0.32730	0.05032
GCA_002754075	GCA_002754155	0.32718	0.36499	0.08725
GCA_002754075	GCA_002892555	0.27977	0.31845	0.14448
GCA_002754075	GCA_002892575	0.32869	0.35538	0.07217
GCA_002754075	GCA_002892595	0.29893	0.32740	0.04267
GCA_002754075	GCA_018141745	0.29257	0.31159	0.04267
GCA_002754075	GCA_018141765	0.29362	0.31134	0.02825
GCA_002754075	GCA_018141805	0.31119	0.34892	0.04267
GCA_002754075	GCA_023822425	0.29751	0.32765	0.04267
GCA_002754075	GCA_023822445	0.29929	0.32903	0.04267
GCA_002754075	GCA_023822465	0.29929	0.32903	0.04267
GCA_002754075	GCA_028335085	0.32454	0.35613	0.02825
GCA_002754075	GCA_028335105	0.29893	0.33210	0.04267
GCA_002754075	GCA_028335125	0.31266	0.35076	0.04267
GCA_002754075	GCA_030144345	0.31634	0.35807	0.05587
GCA_002754075	GCA_030252365	0.31634	0.35783	0.05587
GCA_002754075	GCA_030440475	0.31968	0.35873	0.07217
GCA_002754075	GCA_030440495	0.31968	0.35873	0.07217
GCA_002754075	GCA_055523395	0.30358	0.34099	0.05731
GCA_002754075	GCA_055523415	0.28526	0.32624	0.02825
GCA_002754075	GCA_055523455	0.27772	0.30563	0.04267
GCA_002754075	GCA_055523465	0.29047	0.33960	0.01402
GCA_002754095	GCA_002754115	0.28045	0.30626	0.02825
GCA_002754095	GCA_002754135	0.27637	0.31622	0.06507
GCA_002754095	GCA_002754155	0.28560	0.33037	0.08725
GCA_002754095	GCA_002892555	0.25585	0.30202	0.16069
GCA_002754095	GCA_002892575	0.29786	0.31991	0.07217
GCA_002754095	GCA_002892595	0.27840	0.31276	0.05731
GCA_002754095	GCA_018141745	0.28699	0.31610	0.05731
GCA_002754095	GCA_018141765	0.28733	0.31585	0.04267
GCA_002754095	GCA_018141805	0.28630	0.33360	0.07217
GCA_002754095	GCA_023822425	0.27738	0.31232	0.05731
GCA_002754095	GCA_023822445	0.27942	0.31301	0.05731
GCA_002754095	GCA_023822465	0.27942	0.31301	0.05731
GCA_002754095	GCA_028335085	0.31893	0.36034	0.07217
GCA_002754095	GCA_028335105	0.28250	0.31952	0.05731
GCA_002754095	GCA_028335125	0.31083	0.34120	0.05731
GCA_002754095	GCA_030144345	0.29822	0.34145	0.07070
GCA_002754095	GCA_030252365	0.29822	0.34120	0.07070
GCA_002754095	GCA_030440475	0.29893	0.32357	0.07217
GCA_002754095	GCA_030440495	0.29893	0.32357	0.07217
GCA_002754095	GCA_055523395	0.23966	0.27323	0.04267
GCA_002754095	GCA_055523415	0.27772	0.30552	0.04267
GCA_002754095	GCA_055523455	0.27400	0.31747	0.05731
GCA_002754095	GCA_055523465	0.28733	0.33475	0.05731
GCA_002754115	GCA_002754135	0.26040	0.31078	0.06507
GCA_002754115	GCA_002754155	0.32117	0.35689	0.08725
GCA_002754115	GCA_002892555	0.30036	0.32160	0.16069
GCA_002754115	GCA_002892575	0.32079	0.35369	0.07217
GCA_002754115	GCA_002892595	0.29433	0.32301	0.05731
GCA_002754115	GCA_018141745	0.25877	0.30264	0.05731
GCA_002754115	GCA_018141765	0.25909	0.30240	0.04267
GCA_002754115	GCA_018141805	0.31634	0.34589	0.07217
GCA_002754115	GCA_023822425	0.29257	0.32257	0.05731
GCA_002754115	GCA_023822445	0.29433	0.32395	0.05731
GCA_002754115	GCA_023822465	0.29433	0.32395	0.05731
GCA_002754115	GCA_028335085	0.31266	0.34645	0.04267
GCA_002754115	GCA_028335105	0.28250	0.32908	0.05731
GCA_002754115	GCA_028335125	0.30107	0.34029	0.02825
GCA_002754115	GCA_030144345	0.29751	0.33916	0.04126
GCA_002754115	GCA_030252365	0.29751	0.33960	0.04126
GCA_002754115	GCA_030440475	0.31486	0.33501	0.07217
GCA_002754115	GCA_030440495	0.31486	0.33501	0.07217
GCA_002754115	GCA_055523395	0.30791	0.32435	0.04267
GCA_002754115	GCA_055523415	0.23934	0.27371	0.01402
GCA_002754115	GCA_055523455	0.30394	0.31876	0.02825
GCA_002754115	GCA_055523465	0.29893	0.33594	0.02825
GCA_002754135	GCA_002754155	0.31266	0.34564	0.09524
GCA_002754135	GCA_002892555	0.29047	0.31332	0.13685
GCA_002754135	GCA_002892575	0.32605	0.32814	0.08004
GCA_002754135	GCA_002892595	0.28079	0.31189	0.03578
GCA_002754135	GCA_018141745	0.23624	0.26619	0.03578
GCA_002754135	GCA_018141765	0.23686	0.26594	0.02145
GCA_002754135	GCA_018141805	0.31010	0.35724	0.06507
GCA_002754135	GCA_023822425	0.27942	0.31146	0.03578
GCA_002754135	GCA_023822445	0.28182	0.31351	0.03578
GCA_002754135	GCA_023822465	0.28182	0.31351	0.03578
GCA_002754135	GCA_028335085	0.31083	0.34652	0.07288
GCA_002754135	GCA_028335105	0.27434	0.31246	0.03578
GCA_002754135	GCA_028335125	0.29257	0.31603	0.06507
GCA_002754135	GCA_030144345	0.30250	0.34540	0.06573
