acc_a	acc_b	wgs_dist	brad_dist	s16_dist
GCA_003325135	GCA_045278205	0.41898	0.50958	0.03213
GCA_003325135	GCA_049544835	0.42680	0.51622	0.07310
GCA_003325135	GCA_050516495	0.32983	0.32334	0.02535
GCA_003325135	GCA_055901005	0.37697	0.45959	0.06744
GCA_003325135	GCA_056590175	0.40502	0.50144	0.07310
GCA_003325135	GCA_057836765	0.40369	0.49949	0.05832
GCA_003325135	GCA_058447365	0.39840	0.47854	0.07168
GCA_003325135	GCA_058447825	0.40635	0.49910	0.05832
GCA_006365335	GCA_006969245	0.30250	0.38107	0.06744
GCA_006365335	GCA_009729915	0.37487	0.47086	0.04652
GCA_006365335	GCA_009930675	0.06778	0.04486	0.10763
GCA_006365335	GCA_014334155	0.01257	0.00720	0.02636
GCA_006365335	GCA_014334215	0.07971	0.05737	0.03964
GCA_006365335	GCA_015565735	0.35043	0.44738	0.03213
GCA_006365335	GCA_016028495	0.00100	0.00174	0.02806
GCA_006365335	GCA_018460045	0.08181	0.05804	0.02806
GCA_006365335	GCA_020736345	0.06717	0.04724	0.05832
GCA_006365335	GCA_021474245	0.08308	0.05378	0.01393
GCA_006365335	GCA_021474285	0.08413	0.05973	0.00000
GCA_006365335	GCA_022533545	0.27874	0.33589	0.04239
GCA_006365335	GCA_022869965	0.00067	0.00000	0.02806
GCA_006365335	GCA_022870685	0.08097	0.05450	0.00000
GCA_006365335	GCA_023330725	0.08265	0.05823	0.00000
GCA_006365335	GCA_023330805	0.08371	0.05973	0.00000
GCA_006365335	GCA_023330845	0.08968	0.06365	0.00000
GCA_006365335	GCA_024364865	0.08202	0.05820	0.01393
GCA_006365335	GCA_024364905	0.08287	0.05820	0.01393
GCA_006365335	GCA_024364925	0.06717	0.04276	0.01393
GCA_006365335	GCA_024364945	0.06899	0.04497	0.01393
GCA_006365335	GCA_024365005	0.08097	0.05556	0.01393
GCA_006365335	GCA_028551175	0.08626	0.05525	0.01393
GCA_006365335	GCA_029537315	0.26401	0.30708	0.06112
GCA_006365335	GCA_041080895	0.00067	0.00035	0.00000
GCA_006365335	GCA_041866875	0.26467	0.32258	0.02806
GCA_006365335	GCA_041927295	0.05917	0.04006	0.01393
GCA_006365335	GCA_041930315	0.31745	0.38852	0.04652
GCA_006365335	GCA_041930345	0.32042	0.39437	0.04652
GCA_006365335	GCA_045278205	0.07473	0.05230	0.02535
GCA_006365335	GCA_049544835	0.08583	0.05906	0.01393
GCA_006365335	GCA_050516495	0.42310	0.50264	0.03213
GCA_006365335	GCA_055901005	0.27569	0.36799	0.08881
GCA_006365335	GCA_056590175	0.06195	0.04506	0.01393
GCA_006365335	GCA_057836765	0.06135	0.04196	0.02806
GCA_006365335	GCA_058447365	0.27569	0.37331	0.05902
GCA_006365335	GCA_058447825	0.06096	0.03782	0.00000
GCA_006969245	GCA_009729915	0.37655	0.47323	0.05693
GCA_006969245	GCA_009930675	0.31229	0.38853	0.15338
GCA_006969245	GCA_014334155	0.29152	0.37487	0.09564
GCA_006969245	GCA_014334215	0.32304	0.40196	0.08235
GCA_006969245	GCA_015565735	0.35322	0.46170	0.07168
GCA_006969245	GCA_016028495	0.30179	0.38423	0.06112
GCA_006969245	GCA_018460045	0.32042	0.39729	0.06112
GCA_006969245	GCA_020736345	0.31523	0.39223	0.10185
GCA_006969245	GCA_021474245	0.32042	0.39109	0.08235
GCA_006969245	GCA_021474285	0.32229	0.39747	0.06744
GCA_006969245	GCA_022533545	0.34727	0.39636	0.09749
GCA_006969245	GCA_022869965	0.30179	0.38107	0.06112
GCA_006969245	GCA_022870685	0.32005	0.39608	0.06744
GCA_006969245	GCA_023330725	0.32079	0.39762	0.06744
GCA_006969245	GCA_023330805	0.32229	0.39811	0.06744
GCA_006969245	GCA_023330845	0.33059	0.40247	0.06744
GCA_006969245	GCA_024364865	0.32117	0.39510	0.08235
GCA_006969245	GCA_024364905	0.32042	0.39460	0.08235
GCA_006969245	GCA_024364925	0.31046	0.38577	0.08235
GCA_006969245	GCA_024364945	0.31192	0.38766	0.08235
GCA_006969245	GCA_024365005	0.32117	0.39612	0.08235
GCA_006969245	GCA_028551175	0.33174	0.39780	0.08235
GCA_006969245	GCA_029537315	0.32605	0.38613	0.10185
GCA_006969245	GCA_041080895	0.30179	0.38158	0.06744
GCA_006969245	GCA_041866875	0.33557	0.39068	0.05275
GCA_006969245	GCA_041927295	0.30322	0.38345	0.08235
GCA_006969245	GCA_041930315	0.25552	0.32877	0.07168
GCA_006969245	GCA_041930345	0.25909	0.33451	0.07168
GCA_006969245	GCA_045278205	0.31413	0.39156	0.06744
GCA_006969245	GCA_049544835	0.32416	0.39829	0.08235
GCA_006969245	GCA_050516495	0.42726	0.49242	0.07168
GCA_006969245	GCA_055901005	0.29929	0.37194	0.03213
GCA_006969245	GCA_056590175	0.30286	0.38313	0.08235
GCA_006969245	GCA_057836765	0.30214	0.38256	0.06112
GCA_006969245	GCA_058447365	0.29680	0.37618	0.06744
GCA_006969245	GCA_058447825	0.30430	0.38173	0.06744
GCA_009729915	GCA_009930675	0.38886	0.48432	0.13513
GCA_009729915	GCA_014334155	0.36209	0.46468	0.07413
GCA_009729915	GCA_014334215	0.39884	0.49474	0.08809
GCA_009729915	GCA_015565735	0.25166	0.29835	0.01393
GCA_009729915	GCA_016028495	0.37487	0.47280	0.04033
GCA_009729915	GCA_018460045	0.39797	0.49310	0.04033
GCA_009729915	GCA_020736345	0.39058	0.48648	0.08450
GCA_009729915	GCA_021474245	0.39797	0.48724	0.06112
GCA_009729915	GCA_021474285	0.40060	0.49313	0.04652
GCA_009729915	GCA_022533545	0.41761	0.50372	0.09097
GCA_009729915	GCA_022869965	0.37487	0.47086	0.04033
GCA_009729915	GCA_022870685	0.39884	0.48944	0.04652
GCA_009729915	GCA_023330725	0.40016	0.49349	0.04652
GCA_009729915	GCA_023330805	0.40104	0.49413	0.04652
GCA_009729915	GCA_023330845	0.40948	0.49885	0.04652
GCA_009729915	GCA_024364865	0.39797	0.49151	0.06112
GCA_009729915	GCA_024364905	0.39753	0.49096	0.06112
GCA_009729915	GCA_024364925	0.38671	0.47960	0.06112
GCA_009729915	GCA_024364945	0.38886	0.48249	0.06112
GCA_009729915	GCA_024365005	0.39884	0.49298	0.06112
GCA_009729915	GCA_028551175	0.40993	0.49351	0.06112
GCA_009729915	GCA_029537315	0.39753	0.48041	0.05762
GCA_009729915	GCA_041080895	0.37487	0.47142	0.04652
GCA_009729915	GCA_041866875	0.38458	0.48461	0.04652
GCA_009729915	GCA_041927295	0.37949	0.47812	0.06112
GCA_009729915	GCA_041930315	0.39928	0.47041	0.04308
GCA_009729915	GCA_041930345	0.40148	0.47297	0.04308
GCA_009729915	GCA_045278205	0.39144	0.48746	0.07310
GCA_009729915	GCA_049544835	0.40104	0.49411	0.06112
GCA_009729915	GCA_050516495	0.32341	0.30955	0.01393
GCA_009729915	GCA_055901005	0.36372	0.44524	0.05275
GCA_009729915	GCA_056590175	0.37865	0.47880	0.06112
GCA_009729915	GCA_057836765	0.37823	0.47683	0.04033
GCA_009729915	GCA_058447365	0.36906	0.45334	0.04514
GCA_009729915	GCA_058447825	0.37949	0.47645	0.04652
GCA_009930675	GCA_014334155	0.05563	0.03851	0.10576
GCA_009930675	GCA_014334215	0.04865	0.03625	0.06528
GCA_009930675	GCA_015565735	0.36947	0.46184	0.11943
GCA_009930675	GCA_016028495	0.06717	0.04672	0.13891
GCA_009930675	GCA_018460045	0.04521	0.03824	0.13891
GCA_009930675	GCA_020736345	0.03491	0.02629	0.04649
GCA_009930675	GCA_021474245	0.03787	0.02953	0.09235
GCA_009930675	GCA_021474285	0.04769	0.03992	0.10763
GCA_009930675	GCA_022533545	0.30502	0.35371	0.10763
GCA_009930675	GCA_022869965	0.06737	0.04486	0.13891
GCA_009930675	GCA_022870685	0.04407	0.03405	0.10763
GCA_009930675	GCA_023330725	0.04674	0.03842	0.10763
GCA_009930675	GCA_023330805	0.04769	0.04126	0.10763
GCA_009930675	GCA_023330845	0.05077	0.04238	0.10763
GCA_009930675	GCA_024364865	0.03993	0.03382	0.09235
GCA_009930675	GCA_024364905	0.03937	0.03313	0.09235
GCA_009930675	GCA_024364925	0.01552	0.01454	0.09235
GCA_009930675	GCA_024364945	0.00538	0.00509	0.09235
GCA_009930675	GCA_024365005	0.03769	0.03133	0.09235
GCA_009930675	GCA_028551175	0.04635	0.03178	0.09235
GCA_009930675	GCA_029537315	0.27266	0.31456	0.10324
GCA_009930675	GCA_041080895	0.06737	0.04522	0.10763
GCA_009930675	GCA_041866875	0.28319	0.33671	0.12315
GCA_009930675	GCA_041927295	0.01780	0.01644	0.09235
GCA_009930675	GCA_041930315	0.33442	0.39953	0.10324
GCA_009930675	GCA_041930345	0.33828	0.40530	0.10324
GCA_009930675	GCA_045278205	0.02275	0.01941	0.08015
GCA_009930675	GCA_049544835	0.04313	0.03404	0.09235
GCA_009930675	GCA_050516495	0.44090	0.51489	0.11943
GCA_009930675	GCA_055901005	0.29715	0.38156	0.15185
GCA_009930675	GCA_056590175	0.02436	0.02335	0.09235
GCA_009930675	GCA_057836765	0.01956	0.01786	0.13891
GCA_009930675	GCA_058447365	0.29645	0.38873	0.13664
GCA_009930675	GCA_058447825	0.01903	0.01354	0.10763
GCA_014334155	GCA_014334215	0.06757	0.05110	0.03792
GCA_014334155	GCA_015565735	0.33983	0.44098	0.05935
GCA_014334155	GCA_016028495	0.01187	0.00827	0.05517
GCA_014334155	GCA_018460045	0.06981	0.05175	0.05517
GCA_014334155	GCA_020736345	0.05407	0.04091	0.05656
GCA_014334155	GCA_021474245	0.07062	0.04747	0.01226
GCA_014334155	GCA_021474285	0.07226	0.05346	0.02636
GCA_014334155	GCA_022533545	0.27098	0.32966	0.04066
GCA_014334155	GCA_022869965	0.01187	0.00720	0.05517
GCA_014334155	GCA_022870685	0.06920	0.04819	0.02636
GCA_014334155	GCA_023330725	0.07042	0.05194	0.02636
GCA_014334155	GCA_023330805	0.07185	0.05344	0.02636
GCA_014334155	GCA_023330845	0.07950	0.05740	0.02636
GCA_014334155	GCA_024364865	0.07001	0.05190	0.01226
GCA_014334155	GCA_024364905	0.07062	0.05190	0.01226
GCA_014334155	GCA_024364925	0.05426	0.03638	0.01226
GCA_014334155	GCA_024364945	0.05681	0.03861	0.01226
GCA_014334155	GCA_024365005	0.06899	0.04927	0.01226
GCA_014334155	GCA_028551175	0.07576	0.04898	0.01226
GCA_014334155	GCA_029537315	0.25327	0.30081	0.05935
GCA_014334155	GCA_041080895	0.01187	0.00685	0.02636
GCA_014334155	GCA_041866875	0.25423	0.31627	0.05517
GCA_014334155	GCA_041927295	0.04654	0.03368	0.01226
GCA_014334155	GCA_041930315	0.30538	0.38227	0.07413
GCA_014334155	GCA_041930345	0.30791	0.38816	0.07413
GCA_014334155	GCA_045278205	0.06195	0.04597	0.05239
GCA_014334155	GCA_049544835	0.07411	0.05278	0.01226
GCA_014334155	GCA_050516495	0.41489	0.49821	0.05935
GCA_014334155	GCA_055901005	0.26533	0.36173	0.11762
GCA_014334155	GCA_056590175	0.04942	0.03869	0.01226
GCA_014334155	GCA_057836765	0.04884	0.03556	0.05517
GCA_014334155	GCA_058447365	0.26864	0.36910	0.08698
GCA_014334155	GCA_058447825	0.04827	0.03142	0.02636
GCA_014334215	GCA_015565735	0.38160	0.47372	0.07310
GCA_014334215	GCA_016028495	0.07909	0.05925	0.06885
GCA_014334215	GCA_018460045	0.04124	0.03765	0.06885
GCA_014334215	GCA_020736345	0.05038	0.04135	0.01795
GCA_014334215	GCA_021474245	0.03676	0.03075	0.02535
GCA_014334215	GCA_021474285	0.04407	0.04068	0.03964
GCA_014334215	GCA_022533545	0.31856	0.36561	0.03964
GCA_014334215	GCA_022869965	0.07888	0.05737	0.06885
GCA_014334215	GCA_022870685	0.04181	0.03384	0.03964
GCA_014334215	GCA_023330725	0.04275	0.03921	0.03964
GCA_014334215	GCA_023330805	0.04407	0.04097	0.03964
GCA_014334215	GCA_023330845	0.05096	0.04450	0.03964
GCA_014334215	GCA_024364865	0.03694	0.03534	0.02535
GCA_014334215	GCA_024364905	0.03639	0.03534	0.02535
GCA_014334215	GCA_024364925	0.04827	0.03522	0.02535
GCA_014334215	GCA_024364945	0.05251	0.03808	0.02535
GCA_014334215	GCA_024365005	0.03491	0.03321	0.02535
GCA_014334215	GCA_028551175	0.04332	0.03434	0.02535
GCA_014334215	GCA_029537315	0.25714	0.31077	0.07310
GCA_014334215	GCA_041080895	0.07888	0.05773	0.03964
GCA_014334215	GCA_041866875	0.29433	0.34873	0.05414
GCA_014334215	GCA_041927295	0.04124	0.03192	0.02535
GCA_014334215	GCA_041930315	0.34490	0.41053	0.07310
GCA_014334215	GCA_041930345	0.34845	0.41573	0.07310
GCA_014334215	GCA_045278205	0.05504	0.04382	0.01393
GCA_014334215	GCA_049544835	0.04030	0.03796	0.02535
GCA_014334215	GCA_050516495	0.45345	0.52693	0.07310
GCA_014334215	GCA_055901005	0.30791	0.39357	0.10404
GCA_014334215	GCA_056590175	0.04502	0.03676	0.02535
GCA_014334215	GCA_057836765	0.04294	0.03338	0.06885
GCA_014334215	GCA_058447365	0.30683	0.40114	0.08593
GCA_014334215	GCA_058447825	0.03993	0.02938	0.03964
GCA_015565735	GCA_016028495	0.34964	0.44929	0.03213
GCA_015565735	GCA_018460045	0.37907	0.46924	0.03213
GCA_015565735	GCA_020736345	0.37196	0.46408	0.06956
GCA_015565735	GCA_021474245	0.37949	0.46600	0.04652
GCA_015565735	GCA_021474285	0.38118	0.47042	0.03213
GCA_015565735	GCA_022533545	0.38886	0.47574	0.07593
GCA_015565735	GCA_022869965	0.34964	0.44738	0.03213
GCA_015565735	GCA_022870685	0.37781	0.46545	0.03213
GCA_015565735	GCA_023330725	0.37949	0.46907	0.03213
GCA_015565735	GCA_023330805	0.38076	0.47080	0.03213
GCA_015565735	GCA_023330845	0.38972	0.47516	0.03213
GCA_015565735	GCA_024364865	0.37865	0.46868	0.04652
GCA_015565735	GCA_024364905	0.37907	0.46813	0.04652
GCA_015565735	GCA_024364925	0.36659	0.45695	0.04652
GCA_015565735	GCA_024364945	0.36947	0.45939	0.04652
GCA_015565735	GCA_024365005	0.38033	0.47021	0.04652
GCA_015565735	GCA_028551175	0.39231	0.47247	0.04652
GCA_015565735	GCA_029537315	0.36865	0.45503	0.04308
GCA_015565735	GCA_041080895	0.34964	0.44793	0.03213
GCA_015565735	GCA_041866875	0.36291	0.45567	0.03213
GCA_015565735	GCA_041927295	0.36087	0.45657	0.04652
GCA_015565735	GCA_041930315	0.35683	0.43884	0.05762
GCA_015565735	GCA_041930345	0.35966	0.44484	0.05762
GCA_015565735	GCA_045278205	0.37196	0.46505	0.05832
GCA_015565735	GCA_049544835	0.38288	0.47195	0.04652
GCA_015565735	GCA_050516495	0.28664	0.30249	0.00000
GCA_015565735	GCA_055901005	0.33136	0.42544	0.06744
GCA_015565735	GCA_056590175	0.36128	0.45617	0.04652
GCA_015565735	GCA_057836765	0.35925	0.45411	0.03213
GCA_015565735	GCA_058447365	0.34060	0.43979	0.05972
GCA_015565735	GCA_058447825	0.36209	0.45484	0.03213
GCA_016028495	GCA_018460045	0.08118	0.05992	0.00000
GCA_016028495	GCA_020736345	0.06616	0.04910	0.08809
GCA_016028495	GCA_021474245	0.08244	0.05566	0.04239
GCA_016028495	GCA_021474285	0.08371	0.06162	0.02806
GCA_016028495	GCA_022533545	0.27806	0.33740	0.07168
GCA_016028495	GCA_022869965	0.00033	0.00174	0.00000
GCA_016028495	GCA_022870685	0.08076	0.05639	0.02806
GCA_016028495	GCA_023330725	0.08202	0.06011	0.02806
GCA_016028495	GCA_023330805	0.08329	0.06163	0.02806
GCA_016028495	GCA_023330845	0.08925	0.06554	0.02806
GCA_016028495	GCA_024364865	0.08139	0.06009	0.04239
